ensembl_transcript_id	ensembl_gene_id	external_gene_name
ENST00000584499	ENSG00000266340	AC138207.7
ENST00000584505	ENSG00000266582	MIR4527
ENST00000584509	ENSG00000264964	AP001033.1
ENST00000584510	ENSG00000283726	MIR5193
ENST00000584511	ENSG00000264127	SCML2P1
ENST00000584520	ENSG00000264706	RN7SL217P
ENST00000584523	ENSG00000264689	AC015688.2
ENST00000584530	ENSG00000266583	MIR4478
ENST00000584532	ENSG00000265942	RN7SL577P
ENST00000584535	ENSG00000264961	MIR4730
ENST00000584540	ENSG00000266261	AC005324.5
ENST00000584542	ENSG00000265000	AC068512.1
ENST00000584547	ENSG00000264790	AC021382.2
ENST00000584548	ENSG00000264800	MIR4294
ENST00000584551	ENSG00000265075	MIR3622B
ENST00000584555	ENSG00000266477	RN7SL616P
ENST00000584559	ENSG00000264292	MIR2467
ENST00000584560	ENSG00000263382	AC018371.1
ENST00000584564	ENSG00000284394	MIR4750
ENST00000584566	ENSG00000263611	AC068408.2
ENST00000584572	ENSG00000264603	MIR3159
ENST00000584576	ENSG00000266276	MIR4743
ENST00000584590	ENSG00000265033	RN7SL262P
ENST00000584594	ENSG00000265265	AC233702.6
ENST00000584606	ENSG00000266759	Y_RNA
ENST00000584608	ENSG00000265282	AC005828.4
ENST00000584611	ENSG00000265751	AC015878.1
ENST00000584616	ENSG00000266291	MIR3180-3
ENST00000584626	ENSG00000264930	AC131055.1
ENST00000584628	ENSG00000263772	AC017100.2
ENST00000584629	ENSG00000266712	MIR3149
ENST00000584631	ENSG00000264217	RPL35AP25
ENST00000584635	ENSG00000266740	MIR4708
ENST00000584643	ENSG00000266538	AC005838.2
ENST00000584644	ENSG00000265669	MIR548AJ1
ENST00000584654	ENSG00000263908	MIR3116-1
ENST00000584656	ENSG00000264004	MIR4717
ENST00000584667	ENSG00000161526	SAP30BP
ENST00000584674	ENSG00000263894	MIR3925
ENST00000584676	ENSG00000265349	AC118755.2
ENST00000584679	ENSG00000263727	AP001178.1
ENST00000584680	ENSG00000266296	AC027141.1
ENST00000584683	ENSG00000266378	AC005224.3
ENST00000584688	ENSG00000266535	AC008133.1
ENST00000584690	ENSG00000266191	Metazoa_SRP
ENST00000584693	ENSG00000265768	MIR4506
ENST00000584700	ENSG00000265322	MIR3118-2
ENST00000584701	ENSG00000265203	RBP3
ENST00000584704	ENSG00000266594	MIR4766
ENST00000584708	ENSG00000265099	AC090774.2
ENST00000584713	ENSG00000266383	MIR5002
ENST00000584721	ENSG00000266385	AC005899.5
ENST00000584722	ENSG00000265069	AP002409.1
ENST00000584727	ENSG00000265579	AC023301.1
ENST00000584728	ENSG00000265019	ABBA01006766.1
ENST00000584733	ENSG00000225212	AP001793.1
ENST00000584739	ENSG00000264406	MIR548AP
ENST00000584742	ENSG00000263905	RN7SL555P
ENST00000584743	ENSG00000266016	MIR548Z
ENST00000584745	ENSG00000265321	MIR4263
ENST00000584748	ENSG00000264400	RN7SL491P
ENST00000584753	ENSG00000266840	AC068254.1
ENST00000584766	ENSG00000264685	PRPF19P1
ENST00000584772	ENSG00000265489	AC005358.2
ENST00000584777	ENSG00000263403	MIR4673
ENST00000584780	ENSG00000265301	MIR548AD
ENST00000584783	ENSG00000266605	AP006261.1
ENST00000584794	ENSG00000266575	BOLA2P1
ENST00000584805	ENSG00000266290	AC015813.3
ENST00000584815	ENSG00000263674	AC026620.1
ENST00000584818	ENSG00000266370	MIR3657
ENST00000584820	ENSG00000263572	MIR7853
ENST00000584832	ENSG00000265846	MIR4276
ENST00000584834	ENSG00000263978	MIR4499
ENST00000584843	ENSG00000265844	AC100863.1
ENST00000584845	ENSG00000264342	MIR3660
ENST00000584846	ENSG00000265407	MIR4324
ENST00000584855	ENSG00000265776	MIR3670-3
ENST00000584863	ENSG00000265115	AC011824.1
ENST00000584864	ENSG00000264477	MIR5682
ENST00000584870	ENSG00000265934	AC110743.1
ENST00000584881	ENSG00000266461	MIR2392
ENST00000584883	ENSG00000263846	CIAPIN1P
ENST00000584884	ENSG00000266262	MIR4428
ENST00000584886	ENSG00000263595	RN7SL823P
ENST00000584894	ENSG00000263604	AC015688.1
ENST00000584895	ENSG00000215472	RPL17-C18orf32
ENST00000584896	ENSG00000266153	AP005380.1
ENST00000584899	ENSG00000263816	MIR548AW
ENST00000584914	ENSG00000263505	AP005265.1
ENST00000584916	ENSG00000265935	AC032019.2
ENST00000584917	ENSG00000265328	MIR548AB
ENST00000584918	ENSG00000266470	AP001180.6
ENST00000584920	ENSG00000265137	MIR3192
ENST00000584928	ENSG00000266306	AC061975.5
ENST00000584932	ENSG00000263583	MIR4522
ENST00000584934	ENSG00000266680	AL135905.2
ENST00000584937	ENSG00000266081	U1
ENST00000584938	ENSG00000263712	MIR4639
ENST00000584949	ENSG00000266295	SNORD117
ENST00000584952	ENSG00000266498	AC055811.3
ENST00000584957	ENSG00000265478	AC107982.3
ENST00000584958	ENSG00000266111	AC068025.2
ENST00000584963	ENSG00000264907	PRELID3BP3
ENST00000584969	ENSG00000167549	CORO6
ENST00000584971	ENSG00000266009	AC087393.3
ENST00000584975	ENSG00000263893	AC080037.1
ENST00000584979	ENSG00000265437	AP005212.2
ENST00000584984	ENSG00000265347	MIR4291
ENST00000584986	ENSG00000264647	AC104564.5
ENST00000584993	ENSG00000265409	U6
ENST00000585001	ENSG00000265306	MIR3195
ENST00000585002	ENSG00000266563	EIF1P5
ENST00000585005	ENSG00000283734	MIR4785
ENST00000585007	ENSG00000265057	MIR4765
ENST00000585009	ENSG00000264266	MIR4322
ENST00000585011	ENSG00000263879	SNORA38
ENST00000585012	ENSG00000265806	MIR4292
ENST00000585025	ENSG00000265046	AC004253.2
ENST00000585029	ENSG00000265390	MIR4999
ENST00000585032	ENSG00000264688	Metazoa_SRP
ENST00000585039	ENSG00000266569	RN7SL377P
ENST00000585040	ENSG00000263973	MIR4760
ENST00000585048	ENSG00000266651	AC093484.5
ENST00000585049	ENSG00000264419	MIR548AC
ENST00000585052	ENSG00000265483	MIR4443
ENST00000585053	ENSG00000263474	U6
ENST00000585063	ENSG00000265630	GLUD1P8
ENST00000585066	ENSG00000284031	MIR4761
ENST00000585069	ENSG00000264069	MIR3943
ENST00000585070	ENSG00000284532	MIR4723
ENST00000585071	ENSG00000278770	Metazoa_SRP
ENST00000585074	ENSG00000263800	MIR5684
ENST00000585078	ENSG00000264994	SNORD92
ENST00000585081	ENSG00000265987	AC011933.4
ENST00000585082	ENSG00000264615	RN7SL592P
ENST00000585087	ENSG00000266806	AC087575.1
ENST00000585093	ENSG00000265697	AC011824.3
ENST00000585099	ENSG00000263897	MIR4669
ENST00000585107	ENSG00000264425	MIR4653
ENST00000585119	ENSG00000263439	MIR4753
ENST00000585124	ENSG00000178999	AURKB
ENST00000585125	ENSG00000264259	RNU1-116P
ENST00000585129	ENSG00000265123	RN7SL200P
ENST00000585132	ENSG00000266412	NCOA4
ENST00000585138	ENSG00000266545	MIR5701-1
ENST00000585139	ENSG00000265392	MIR4252
ENST00000585150	ENSG00000266456	AP001178.3
ENST00000585159	ENSG00000141668	CBLN2
ENST00000585167	ENSG00000266106	AC103809.1
ENST00000585173	ENSG00000265955	Y_RNA
ENST00000585184	ENSG00000266495	AC011731.1
ENST00000585186	ENSG00000264271	RN7SL488P
ENST00000585189	ENSG00000265168	AC005726.5
ENST00000585190	ENSG00000266002	AC091059.1
ENST00000585192	ENSG00000264295	MIR3922
ENST00000585193	ENSG00000266473	AC007448.3
ENST00000585195	ENSG00000265584	MIR3978
ENST00000585204	ENSG00000265327	RN7SL411P
ENST00000585210	ENSG00000264450	AC004231.2
ENST00000585212	ENSG00000265791	AC127024.4
ENST00000585213	ENSG00000265744	MIR4427
ENST00000585222	ENSG00000266505	AL354674.1
ENST00000585225	ENSG00000264684	hsa-mir-4773-1
ENST00000585228	ENSG00000265400	AC005244.2
ENST00000585233	ENSG00000266426	MIR4719
ENST00000585237	ENSG00000275090	RN7SL296P
ENST00000585238	ENSG00000264931	MIR3138
ENST00000585239	ENSG00000265882	RN7SL73P
ENST00000585245	ENSG00000263464	PPIAL4C
ENST00000585250	ENSG00000283749	MIR4781
ENST00000585251	ENSG00000265128	AC016866.2
ENST00000585257	ENSG00000266417	MIR4424
ENST00000585258	ENSG00000264278	AC027575.2
ENST00000585261	ENSG00000264160	MIR4762
ENST00000585264	ENSG00000265102	MIR3942
ENST00000585270	ENSG00000265465	MIR4768
ENST00000585271	ENSG00000265734	MIR4438
ENST00000585275	ENSG00000266279	AC135178.4
ENST00000585278	ENSG00000265510	MIR4436A
ENST00000585281	ENSG00000265190	ANXA8
ENST00000585285	ENSG00000266036	AC016888.1
ENST00000585286	ENSG00000264763	MIR4295
ENST00000585289	ENSG00000264148	AC138207.3
ENST00000585290	ENSG00000264760	MIR3141
ENST00000585292	ENSG00000265052	RN7SL622P
ENST00000585297	ENSG00000266389	AC002091.2
ENST00000585305	ENSG00000263610	Y_RNA
ENST00000585309	ENSG00000265924	MIR5692C1
ENST00000585316	ENSG00000265763	ZNF488
ENST00000585336	ENSG00000267662	AC025809.1
ENST00000585345	ENSG00000267526	AC005702.3
ENST00000585364	ENSG00000267081	AC011507.1
ENST00000585366	ENSG00000267136	AP005131.1
ENST00000585369	ENSG00000267263	AC111170.2
ENST00000585394	ENSG00000267537	AC079466.2
ENST00000585406	ENSG00000267570	STK25P1
ENST00000585408	ENSG00000267282	AC011481.2
ENST00000585411	ENSG00000267090	AC005789.1
ENST00000585431	ENSG00000267056	AC005336.1
ENST00000585464	ENSG00000267692	AC008507.4
ENST00000585470	ENSG00000267675	AC105105.3
ENST00000585477	ENSG00000228075	BOD1L2
ENST00000585482	ENSG00000004139	SARM1
ENST00000585492	ENSG00000267149	AC011476.2
ENST00000585496	ENSG00000267062	AC018761.2
ENST00000585516	ENSG00000267756	AC006557.4
ENST00000585520	ENSG00000267517	LINC01855
ENST00000585527	ENSG00000220008	LINGO3
ENST00000585536	ENSG00000267035	AC015911.2
ENST00000585537	ENSG00000267653	AC002546.2
ENST00000585559	ENSG00000267117	AC010525.1
ENST00000585564	ENSG00000267450	OR1AB1P
ENST00000585571	ENSG00000267565	AC011477.3
ENST00000585572	ENSG00000266929	AC067852.1
ENST00000585580	ENSG00000178093	TSSK6
ENST00000585581	ENSG00000267471	AC005771.1
ENST00000585593	ENSG00000267122	AC004490.1
ENST00000585603	ENSG00000105171	POP4
ENST00000585620	ENSG00000267505	AC005180.2
ENST00000585629	ENSG00000267153	CTBP2P3
ENST00000585646	ENSG00000267782	AC022916.4
ENST00000585647	ENSG00000267159	AC005379.1
ENST00000585651	ENSG00000267376	AC015801.1
ENST00000585656	ENSG00000267477	AC008481.3
ENST00000585658	ENSG00000267170	AC005242.1
ENST00000585661	ENSG00000267740	AC024592.3
ENST00000585668	ENSG00000267679	EIF5AP2
ENST00000585682	ENSG00000164125	FAM198B
ENST00000585691	ENSG00000267462	AC090377.1
ENST00000585694	ENSG00000267089	AC008543.4
ENST00000585707	ENSG00000214578	HMGN2P15
ENST00000585729	ENSG00000267773	AP001120.3
ENST00000585742	ENSG00000267791	AC018761.4
ENST00000585753	ENSG00000267258	AC008507.3
ENST00000585756	ENSG00000267119	RPL10P15
ENST00000585765	ENSG00000267131	AC005746.2
ENST00000585766	ENSG00000267415	AC011471.1
ENST00000585798	ENSG00000267466	AC021683.1
ENST00000585803	ENSG00000267620	AC090771.1
ENST00000585807	ENSG00000108786	HSD17B1
ENST00000585809	ENSG00000065268	WDR18
ENST00000585817	ENSG00000267694	AP005131.5
ENST00000585822	ENSG00000267413	LINC01901
ENST00000585825	ENSG00000267083	KRT18P61
ENST00000585832	ENSG00000267493	CIRBP-AS1
ENST00000585863	ENSG00000267065	LINC02080
ENST00000585867	ENSG00000260411	AC074051.2
ENST00000585877	ENSG00000267249	AP005482.3
ENST00000585880	ENSG00000267612	AC008759.2
ENST00000585883	ENSG00000267617	AC007795.1
ENST00000585888	ENSG00000267734	AL121989.1
ENST00000585891	ENSG00000228887	EEF1DP1
ENST00000585899	ENSG00000267638	AC023855.1
ENST00000585916	ENSG00000078043	PIAS2
ENST00000585921	ENSG00000267667	AC005856.1
ENST00000585934	ENSG00000007255	TRAPPC6A
ENST00000585937	ENSG00000267059	AC005943.1
ENST00000585943	ENSG00000267428	AC091135.1
ENST00000585980	ENSG00000267688	KF456478.1
ENST00000585985	ENSG00000267172	AC022031.1
ENST00000585993	ENSG00000176695	OR4F17
ENST00000585999	ENSG00000267375	AC008649.2
ENST00000586012	ENSG00000267157	AC011499.1
ENST00000586015	ENSG00000267793	AC009977.1
ENST00000586020	ENSG00000267385	AC011498.5
ENST00000586026	ENSG00000267195	MIR212
ENST00000586049	ENSG00000267594	CYP4F24P
ENST00000586051	ENSG00000267576	AC011472.3
ENST00000586064	ENSG00000267629	AC138430.1
ENST00000586076	ENSG00000267801	AC087289.5
ENST00000586090	ENSG00000267704	FRG2LP
ENST00000586101	ENSG00000266896	AL354892.3
ENST00000586106	ENSG00000267039	AC016493.1
ENST00000586120	ENSG00000130165	ELOF1
ENST00000586141	ENSG00000267792	WBP1LP11
ENST00000586176	ENSG00000267115	AC022148.2
ENST00000586178	ENSG00000011258	MBTD1
ENST00000586196	ENSG00000267492	AL353997.4
ENST00000586202	ENSG00000267398	AC006130.2
ENST00000586226	ENSG00000267069	AP005264.1
ENST00000586227	ENSG00000267695	AC105227.1
ENST00000586247	ENSG00000267191	AC006213.3
ENST00000586259	ENSG00000267007	AC012615.2
ENST00000586264	ENSG00000267518	AC090699.1
ENST00000586289	ENSG00000267664	RPL17P45
ENST00000586301	ENSG00000188766	SPRED3
ENST00000586304	ENSG00000267032	AP001357.1
ENST00000586351	ENSG00000267658	AC099811.3
ENST00000586383	ENSG00000267501	AC104365.2
ENST00000586389	ENSG00000267655	AC125437.1
ENST00000586391	ENSG00000267146	AC012301.1
ENST00000586394	ENSG00000267274	AC008770.4
ENST00000586404	ENSG00000267187	AC026898.1
ENST00000586408	ENSG00000267630	AC005758.1
ENST00000586411	ENSG00000267246	AC091132.6
ENST00000586415	ENSG00000267589	AC011444.4
ENST00000586416	ENSG00000266960	FAM106DP
ENST00000586448	ENSG00000132874	SLC14A2
ENST00000586453	ENSG00000267455	AP005137.1
ENST00000586467	ENSG00000267402	TCF4-AS2
ENST00000586474	ENSG00000267165	CHMP1B-AS1
ENST00000586496	ENSG00000267332	BOLA3P2
ENST00000586503	ENSG00000267205	AC005954.2
ENST00000586529	ENSG00000267303	AC011511.4
ENST00000586534	ENSG00000179262	RAD23A
ENST00000586535	ENSG00000266909	SLC25A6P4
ENST00000586539	ENSG00000141338	ABCA8
ENST00000586560	ENSG00000267394	AC004596.1
ENST00000586569	ENSG00000141655	TNFRSF11A
ENST00000586571	ENSG00000267693	AC011477.5
ENST00000586572	ENSG00000267001	AC006538.2
ENST00000586582	ENSG00000167680	SEMA6B
ENST00000586584	ENSG00000267433	AC008798.1
ENST00000586597	ENSG00000267441	AL353997.3
ENST00000586600	ENSG00000104957	CCDC130
ENST00000586602	ENSG00000197961	ZNF121
ENST00000586611	ENSG00000267361	AC005495.1
ENST00000586622	ENSG00000092931	MFSD11
ENST00000586630	ENSG00000267417	AC138474.1
ENST00000586659	ENSG00000197256	KANK2
ENST00000586675	ENSG00000267304	AC004637.1
ENST00000586694	ENSG00000267141	AC012615.4
ENST00000586703	ENSG00000064547	LPAR2
ENST00000586713	ENSG00000178404	CEP295NL
ENST00000586746	ENSG00000099817	POLR2E
ENST00000586747	ENSG00000267116	AP005264.2
ENST00000586758	ENSG00000267656	AP001357.2
ENST00000586795	ENSG00000267752	AC067796.1
ENST00000586808	ENSG00000266980	AC087289.1
ENST00000586818	ENSG00000267264	AC006504.3
ENST00000586841	ENSG00000267061	AC090213.1
ENST00000586853	ENSG00000266989	FTLP5
ENST00000586855	ENSG00000197213	ZSCAN5B
ENST00000586878	ENSG00000266919	AC104984.5
ENST00000586895	ENSG00000198258	UBL5
ENST00000586922	ENSG00000268573	AC011815.1
ENST00000586923	ENSG00000276570	AC010327.5
ENST00000586960	ENSG00000267585	AC013290.1
ENST00000586962	ENSG00000267698	AC002116.2
ENST00000586983	ENSG00000266922	AC008543.3
ENST00000587011	ENSG00000267705	AC104365.3
ENST00000587012	ENSG00000267745	AC060766.7
ENST00000587018	ENSG00000266973	AC092296.1
ENST00000587055	ENSG00000267591	AC105224.1
ENST00000587058	ENSG00000267644	AC061975.8
ENST00000587076	ENSG00000267349	AC015911.5
ENST00000587086	ENSG00000141854	MISP3
ENST00000587088	ENSG00000267105	AC011511.3
ENST00000587091	ENSG00000147100	SLC16A2
ENST00000587099	ENSG00000267034	AC010980.2
ENST00000587110	ENSG00000267253	AC055813.1
ENST00000587114	ENSG00000267564	AP001109.1
ENST00000587125	ENSG00000267104	TBC1D3P1-DHX40P1
ENST00000587143	ENSG00000188227	ZNF793
ENST00000587174	ENSG00000266924	AC021594.1
ENST00000587182	ENSG00000272975	MYHAS
ENST00000587218	ENSG00000267522	LINC01864
ENST00000587229	ENSG00000266899	AKR1B1P7
ENST00000587230	ENSG00000104915	STX10
ENST00000587250	ENSG00000108830	RND2
ENST00000587252	ENSG00000171425	ZNF581
ENST00000587267	ENSG00000267342	AC087289.2
ENST00000587304	ENSG00000267221	C17orf113
ENST00000587312	ENSG00000267727	AC008738.5
ENST00000587313	ENSG00000267336	EIF4A2P1
ENST00000587315	ENSG00000266901	AC068473.2
ENST00000587331	ENSG00000213892	CEACAM16
ENST00000587343	ENSG00000267703	AC020917.2
ENST00000587344	ENSG00000267702	AP005131.6
ENST00000587348	ENSG00000267615	AC087289.4
ENST00000587369	ENSG00000267354	AC091151.1
ENST00000587407	ENSG00000267797	NRBF2P1
ENST00000587412	ENSG00000267388	AF038458.2
ENST00000587424	ENSG00000263465	SRSF8
ENST00000587434	ENSG00000267601	AC022966.2
ENST00000587459	ENSG00000267168	AC005837.2
ENST00000587471	ENSG00000267611	AC008521.1
ENST00000587474	ENSG00000257074	RPL29P33
ENST00000587475	ENSG00000267766	AC022726.1
ENST00000587506	ENSG00000266910	AC008507.1
ENST00000587507	ENSG00000267558	AC087685.1
ENST00000587520	ENSG00000267574	AC011474.3
ENST00000587527	ENSG00000267409	AC068473.4
ENST00000587528	ENSG00000267746	AC104985.1
ENST00000587539	ENSG00000176222	ZNF404
ENST00000587542	ENSG00000267369	AC015911.7
ENST00000587554	ENSG00000267567	AC008736.2
ENST00000587562	ENSG00000267771	AC011447.4
ENST00000587583	ENSG00000064545	TMEM161A
ENST00000587587	ENSG00000267551	AC005264.1
ENST00000587610	ENSG00000267323	SLC25A1P5
ENST00000587619	ENSG00000267480	AP001542.3
ENST00000587621	ENSG00000267770	AC016182.1
ENST00000587645	ENSG00000267437	AC012309.2
ENST00000587647	ENSG00000267507	AC010327.2
ENST00000587659	ENSG00000266905	AC114684.1
ENST00000587660	ENSG00000267028	TCF4-AS1
ENST00000587663	ENSG00000266920	ACTBP9
ENST00000587677	ENSG00000267463	UBE2V2P2
ENST00000587682	ENSG00000159905	ZNF221
ENST00000587688	ENSG00000267741	UBE2L4
ENST00000587693	ENSG00000267373	AC008894.1
ENST00000587701	ENSG00000267139	AC005262.2
ENST00000587702	ENSG00000267378	AC020897.1
ENST00000587708	ENSG00000205155	PSENEN
ENST00000587712	ENSG00000267687	AC010928.3
ENST00000587732	ENSG00000267587	AC090241.1
ENST00000587737	ENSG00000266908	AL109935.2
ENST00000587738	ENSG00000171777	RASGRP4
ENST00000587759	ENSG00000267262	AC011444.2
ENST00000587762	ENSG00000267519	AC020916.1
ENST00000587767	ENSG00000267328	AC002398.2
ENST00000587777	ENSG00000266928	AC020905.1
ENST00000587779	ENSG00000267599	AC008794.2
ENST00000587816	ENSG00000281613	AL365214.3
ENST00000587826	ENSG00000267201	LINC01775
ENST00000587831	ENSG00000266936	AC011442.1
ENST00000587834	ENSG00000166562	SEC11C
ENST00000587835	ENSG00000267592	AC004134.1
ENST00000587836	ENSG00000266983	AC011444.1
ENST00000587848	ENSG00000181626	ANKRD62
ENST00000587850	ENSG00000267683	AC008991.2
ENST00000587871	ENSG00000267110	AC010327.1
ENST00000587885	ENSG00000160888	IER2
ENST00000587889	ENSG00000266961	AP005482.2
ENST00000587894	ENSG00000267749	AC092068.3
ENST00000587898	ENSG00000267729	AC010761.6
ENST00000587900	ENSG00000267597	RPIAP1
ENST00000587907	ENSG00000266925	AC015818.8
ENST00000587908	ENSG00000266907	AC006116.1
ENST00000587933	ENSG00000267504	AC090236.2
ENST00000587950	ENSG00000174917	C19orf70
ENST00000587960	ENSG00000266918	AC091132.4
ENST00000587961	ENSG00000266976	AC079466.1
ENST00000587972	ENSG00000267227	AC005324.6
ENST00000588001	ENSG00000236396	SLC35G4
ENST00000588007	ENSG00000267590	NDUFA3P1
ENST00000588011	ENSG00000267182	SNRPCP20
ENST00000588012	ENSG00000105426	PTPRS
ENST00000588017	ENSG00000267400	AC010928.2
ENST00000588022	ENSG00000267312	AC015911.4
ENST00000588023	ENSG00000267647	AC098848.2
ENST00000588030	ENSG00000099622	CIRBP
ENST00000588040	ENSG00000267152	AC093227.1
ENST00000588041	ENSG00000267194	AC002546.1
ENST00000588044	ENSG00000267301	RPL23AP77
ENST00000588055	ENSG00000267162	SDHDP1
ENST00000588060	ENSG00000267151	MIR2117HG
ENST00000588063	ENSG00000267515	AP001029.3
ENST00000588072	ENSG00000154889	MPPE1
ENST00000588074	ENSG00000266952	LINC01538
ENST00000588092	ENSG00000267223	AC005597.1
ENST00000588095	ENSG00000267610	AC007787.1
ENST00000588099	ENSG00000266994	AC020663.1
ENST00000588104	ENSG00000267078	AC015802.1
ENST00000588113	ENSG00000267370	AC008752.3
ENST00000588126	ENSG00000267235	ZNF861P
ENST00000588129	ENSG00000283236	AC074141.1
ENST00000588144	ENSG00000267226	AC104971.2
ENST00000588189	ENSG00000131484	AC091132.1
ENST00000588192	ENSG00000267563	AC011471.2
ENST00000588193	ENSG00000267418	ELOCP29
ENST00000588204	ENSG00000267393	AP002439.1
ENST00000588207	ENSG00000267497	NFE2L3P1
ENST00000588211	ENSG00000266969	AP002449.1
ENST00000588212	ENSG00000267173	AC245748.1
ENST00000588234	ENSG00000104979	C19orf53
ENST00000588235	ENSG00000267271	AC060766.2
ENST00000588245	ENSG00000267038	AC105094.1
ENST00000588258	ENSG00000131944	FAAP24
ENST00000588260	ENSG00000267211	AC003043.1
ENST00000588268	ENSG00000197808	ZNF461
ENST00000588275	ENSG00000267147	LINC01842
ENST00000588287	ENSG00000175319	NF1P5
ENST00000588298	ENSG00000267269	AC010776.1
ENST00000588332	ENSG00000267148	AC005777.1
ENST00000588342	ENSG00000267299	AC011444.3
ENST00000588366	ENSG00000266984	POLR3GP2
ENST00000588369	ENSG00000267672	AC010632.2
ENST00000588380	ENSG00000266990	AC004528.1
ENST00000588397	ENSG00000266954	AP001010.1
ENST00000588399	ENSG00000266906	AC005357.1
ENST00000588402	ENSG00000267006	AC008507.2
ENST00000588406	ENSG00000267113	AF038458.1
ENST00000588408	ENSG00000176563	CNTD1
ENST00000588445	ENSG00000267359	AC015911.6
ENST00000588462	ENSG00000141376	BCAS3
ENST00000588466	ENSG00000267112	AC098848.1
ENST00000588469	ENSG00000267424	AC020934.1
ENST00000588476	ENSG00000267511	ADAD1P2
ENST00000588490	ENSG00000175886	RPL7AP66
ENST00000588525	ENSG00000130383	FUT5
ENST00000588528	ENSG00000267624	AC087645.1
ENST00000588553	ENSG00000266959	AC005786.1
ENST00000588561	ENSG00000266900	AC027514.1
ENST00000588562	ENSG00000266944	AC005262.1
ENST00000588572	ENSG00000160471	COX6B2
ENST00000588604	ENSG00000267207	AC005884.1
