ensembl_gene_id	external_gene_name	salt	hog1DepSaltExt
YFL014W	HSP12	upregulated	upregulated_Hog1_dependent
YFL015C		upregulated	upregulated_Hog1_independent
YFL015W-A		upregulated	upregulated_Hog1_independent
YFL016C	MDJ1	upregulated	upregulated_Hog1_independent
YFL017C	GNA1	unresponsive	unresponsive
YFL017W-A	SMX2	unresponsive	unresponsive
YFL018C	LPD1	unresponsive	unresponsive
YFL019C		unresponsive	unresponsive
YFL020C	PAU5	unresponsive	unresponsive
YFL021C-A		upregulated	upregulated_Hog1_dependent
YFL021W	GAT1	unresponsive	unresponsive
YFL022C	FRS2	unresponsive	unresponsive
YFL023W	BUD27	downregulated	downregulated_Hog1_independent
YFL024C	EPL1	unresponsive	unresponsive
YFL025C	BST1	unresponsive	unresponsive
YFL026W	STE2	unresponsive	unresponsive
YFL027C	GYP8	unresponsive	unresponsive
YFL028C	CAF16	unresponsive	unresponsive
YFL029C	CAK1	unresponsive	unresponsive
YFL030W	AGX1	upregulated	upregulated_Hog1_independent
YFL031C-A		unresponsive	unresponsive
YFL031W	HAC1	unresponsive	unresponsive
YFL032W		unresponsive	unresponsive
YFL033C	RIM15	unresponsive	unresponsive
YFL034C-A	RPL22B	downregulated	downregulated_Hog1_dependent
YFL034C-B	MOB2	unresponsive	unresponsive
YFL034W		unresponsive	unresponsive
YFL036W	RPO41	unresponsive	unresponsive
YFL037W	TUB2	unresponsive	unresponsive
YFL038C	YPT1	unresponsive	unresponsive
YFL039C	ACT1	unresponsive	unresponsive
YFL040W		unresponsive	unresponsive
YFL041W	FET5	unresponsive	unresponsive
YFL041W-A		upregulated	upregulated_Hog1_independent
YFL042C		upregulated	upregulated_Hog1_independent
YFL044C	OTU1	unresponsive	unresponsive
YFL045C	SEC53	unresponsive	unresponsive
YFL046W	FMP32	unresponsive	unresponsive
YFL047W	RGD2	unresponsive	unresponsive
YFL048C	EMP47	unresponsive	unresponsive
YFL049W	SWP82	unresponsive	unresponsive
YFL050C	ALR2	unresponsive	unresponsive
YFL051C		unresponsive	unresponsive
YFL052W		unresponsive	unresponsive
YFL053W	DAK2	unresponsive	unresponsive
YFL054C		unresponsive	unresponsive
YFL055W	AGP3	unresponsive	unresponsive
YFL056C	AAD6	unresponsive	unresponsive
YFL057C	AAD16	unresponsive	unresponsive
YFL058W	THI5	unresponsive	unresponsive
YFL059W	SNZ3	unresponsive	unresponsive
YFL060C	SNO3	unresponsive	unresponsive
YFL061W	DDI2	unresponsive	unresponsive
YFL062W	COS4	unresponsive	unresponsive
YFL063W		unresponsive	unresponsive
YFL064C		unresponsive	unresponsive
YFL065C		unresponsive	unresponsive
YFL066C		unresponsive	unresponsive
YFL067W		unresponsive	unresponsive
YFR001W	LOC1	downregulated	downregulated_Hog1_independent
YFR002W	NIC96	unresponsive	unresponsive
YFR003C	YPI1	upregulated	upregulated_Hog1_independent
YFR004W	RPN11	unresponsive	unresponsive
YFR005C	SAD1	unresponsive	unresponsive
YFR006W		unresponsive	unresponsive
YFR007W	YFH7	unresponsive	unresponsive
YFR008W	FAR7	upregulated	upregulated_Hog1_independent
YFR009W	GCN20	unresponsive	unresponsive
YFR010W	UBP6	unresponsive	unresponsive
YFR010W-A		unresponsive	unresponsive
YFR011C	MIC19	unresponsive	unresponsive
YFR012W	DCV1	unresponsive	unresponsive
YFR012W-A		unresponsive	unresponsive
YFR013W	IOC3	unresponsive	unresponsive
YFR014C	CMK1	upregulated	upregulated_Hog1_independent
YFR015C	GSY1	upregulated	upregulated_Hog1_independent
YFR016C		unresponsive	unresponsive
YFR017C	IGD1	upregulated	upregulated_Hog1_dependent
YFR018C		unresponsive	unresponsive
YFR019W	FAB1	unresponsive	unresponsive
YFR020W		unresponsive	unresponsive
YFR021W	ATG18	unresponsive	unresponsive
YFR022W	ROG3	unresponsive	unresponsive
YFR023W	PES4	unresponsive	unresponsive
YFR024C-A	LSB3	unresponsive	unresponsive
YFR025C	HIS2	unresponsive	unresponsive
YFR026C	ULI1	unresponsive	unresponsive
YFR027W	ECO1	unresponsive	unresponsive
YFR028C	CDC14	unresponsive	unresponsive
YFR029W	PTR3	unresponsive	unresponsive
YFR030W	MET10	unresponsive	unresponsive
YFR031C	SMC2	unresponsive	unresponsive
YFR031C-A	RPL2A	downregulated	downregulated_Hog1_independent
YFR032C	RRT5	unresponsive	unresponsive
YFR032C-A	RPL29	unresponsive	unresponsive
YFR032C-B		unresponsive	unresponsive
YFR033C	QCR6	unresponsive	unresponsive
YFR034C	PHO4	unresponsive	unresponsive
YFR034W-A		unresponsive	unresponsive
YFR035C		unresponsive	unresponsive
YFR036W	CDC26	unresponsive	unresponsive
YFR036W-A		unresponsive	unresponsive
YFR037C	RSC8	unresponsive	unresponsive
YFR038W	IRC5	unresponsive	unresponsive
YFR039C	OSW7	unresponsive	unresponsive
YFR040W	SAP155	unresponsive	unresponsive
YFR041C	ERJ5	unresponsive	unresponsive
YFR042W	KEG1	unresponsive	unresponsive
YFR043C	IRC6	unresponsive	unresponsive
YFR044C	DUG1	unresponsive	unresponsive
YFR045W		upregulated	upregulated_Hog1_independent
YFR046C	CNN1	unresponsive	unresponsive
YFR047C	BNA6	unresponsive	unresponsive
YFR048W	RMD8	unresponsive	unresponsive
YFR049W	YMR31	upregulated	upregulated_Hog1_independent
YFR050C	PRE4	unresponsive	unresponsive
YFR051C	RET2	unresponsive	unresponsive
YFR052C-A		upregulated	upregulated_Hog1_dependent
YFR052W	RPN12	unresponsive	unresponsive
YFR053C	HXK1	upregulated	upregulated_Hog1_dependent
YFR054C		unresponsive	unresponsive
YFR055W	IRC7	downregulated	downregulated_Hog1_dependent
YFR056C		unresponsive	unresponsive
YGL001C	ERG26	unresponsive	unresponsive
YGL002W	ERP6	unresponsive	unresponsive
YGL003C	CDH1	unresponsive	unresponsive
YGL004C	RPN14	unresponsive	unresponsive
YGL005C	COG7	unresponsive	unresponsive
YGL006W	PMC1	upregulated	upregulated_Hog1_independent
YGL006W-A		unresponsive	unresponsive
YGL007C-A		unresponsive	unresponsive
YGL007W	BRP1	unresponsive	unresponsive
YGL008C	PMA1	downregulated	downregulated_Hog1_independent
YGL009C	LEU1	unresponsive	unresponsive
YGL010W	MPO1	upregulated	upregulated_Hog1_independent
YGL011C	SCL1	unresponsive	unresponsive
YGL012W	ERG4	unresponsive	unresponsive
YGL013C	PDR1	unresponsive	unresponsive
YGL014C-A		unresponsive	unresponsive
YGL014W	PUF4	unresponsive	unresponsive
YGL015C		unresponsive	unresponsive
YGL016W	KAP122	unresponsive	unresponsive
YGL017W	ATE1	unresponsive	unresponsive
YGL018C	JAC1	unresponsive	unresponsive
YGL019W	CKB1	unresponsive	unresponsive
YGL020C	GET1	unresponsive	unresponsive
YGL021W	ALK1	unresponsive	unresponsive
YGL022W	STT3	unresponsive	unresponsive
YGL023C	PIB2	unresponsive	unresponsive
YGL024W		unresponsive	unresponsive
YGL025C	PGD1	unresponsive	unresponsive
YGL026C	TRP5	unresponsive	unresponsive
YGL027C	CWH41	unresponsive	unresponsive
YGL028C	SCW11	unresponsive	unresponsive
YGL029W	CGR1	downregulated	downregulated_Hog1_independent
YGL030W	RPL30	unresponsive	unresponsive
YGL031C	RPL24A	unresponsive	unresponsive
YGL032C	AGA2	downregulated	downregulated_Hog1_dependent
YGL033W	HOP2	unresponsive	unresponsive
YGL034C		unresponsive	unresponsive
YGL035C	MIG1	unresponsive	unresponsive
YGL036W		upregulated	upregulated_Hog1_independent
YGL037C	PNC1	upregulated	upregulated_Hog1_dependent
YGL038C	OCH1	unresponsive	unresponsive
YGL039W		unresponsive	unresponsive
YGL040C	HEM2	unresponsive	unresponsive
YGL041C		unresponsive	unresponsive
YGL041C-B		unresponsive	unresponsive
YGL041W-A		unresponsive	unresponsive
YGL042C		unresponsive	unresponsive
YGL043W	DST1	unresponsive	unresponsive
YGL044C	RNA15	unresponsive	unresponsive
YGL045W	RIM8	upregulated	upregulated_Hog1_independent
YGL047W	ALG13	unresponsive	unresponsive
YGL048C	RPT6	unresponsive	unresponsive
YGL049C	TIF4632	unresponsive	unresponsive
YGL050W	TYW3	unresponsive	unresponsive
YGL051W	MST27	upregulated	upregulated_Hog1_independent
YGL052W		upregulated	upregulated_Hog1_independent
YGL053W	PRM8	upregulated	upregulated_Hog1_independent
YGL054C	ERV14	unresponsive	unresponsive
YGL055W	OLE1	downregulated	downregulated_Hog1_independent
YGL056C	SDS23	unresponsive	unresponsive
YGL057C	GEP7	unresponsive	unresponsive
YGL058W	RAD6	unresponsive	unresponsive
YGL059W	PKP2	upregulated	upregulated_Hog1_independent
YGL060W	YBP2	unresponsive	unresponsive
YGL061C	DUO1	unresponsive	unresponsive
YGL062W	PYC1	upregulated	upregulated_Hog1_dependent
YGL063C-A		upregulated	upregulated_Hog1_independent
YGL063W	PUS2	unresponsive	unresponsive
YGL064C	MRH4	unresponsive	unresponsive
YGL065C	ALG2	unresponsive	unresponsive
YGL066W	SGF73	unresponsive	unresponsive
YGL067W	NPY1	unresponsive	unresponsive
YGL068W	MNP1	unresponsive	unresponsive
YGL069C		unresponsive	unresponsive
YGL070C	RPB9	unresponsive	unresponsive
YGL071W	AFT1	unresponsive	unresponsive
YGL072C		unresponsive	unresponsive
YGL073W	HSF1	unresponsive	unresponsive
YGL074C		unresponsive	unresponsive
YGL075C	MPS2	unresponsive	unresponsive
YGL076C	RPL7A	unresponsive	unresponsive
YGL077C	HNM1	unresponsive	unresponsive
YGL078C	DBP3	downregulated	downregulated_Hog1_dependent
YGL079W	KXD1	unresponsive	unresponsive
YGL080W	MPC1	unresponsive	unresponsive
YGL081W		upregulated	upregulated_Hog1_independent
YGL082W		unresponsive	unresponsive
YGL083W	SCY1	unresponsive	unresponsive
YGL084C	GUP1	unresponsive	unresponsive
YGL085W	LCL3	unresponsive	unresponsive
YGL086W	MAD1	unresponsive	unresponsive
YGL087C	MMS2	unresponsive	unresponsive
YGL089C	MF(ALPHA)2	unresponsive	unresponsive
YGL090W	LIF1	unresponsive	unresponsive
YGL091C	NBP35	unresponsive	unresponsive
YGL092W	NUP145	unresponsive	unresponsive
YGL093W	SPC105	unresponsive	unresponsive
YGL094C	PAN2	unresponsive	unresponsive
YGL095C	VPS45	unresponsive	unresponsive
YGL096W	TOS8	unresponsive	unresponsive
YGL097W	SRM1	downregulated	downregulated_Hog1_independent
YGL098W	USE1	unresponsive	unresponsive
YGL099W	LSG1	downregulated	downregulated_Hog1_independent
YGL100W	SEH1	unresponsive	unresponsive
YGL101W		unresponsive	unresponsive
YGL102C		unresponsive	unresponsive
YGL103W	RPL28	unresponsive	unresponsive
YGL104C	VPS73	upregulated	upregulated_Hog1_independent
YGL105W	ARC1	unresponsive	unresponsive
YGL106W	MLC1	unresponsive	unresponsive
YGL107C	RMD9	unresponsive	unresponsive
YGL108C		unresponsive	unresponsive
YGL109W		unresponsive	unresponsive
YGL110C	CUE3	unresponsive	unresponsive
YGL111W	NSA1	downregulated	downregulated_Hog1_independent
YGL112C	TAF6	unresponsive	unresponsive
YGL113W	SLD3	unresponsive	unresponsive
YGL114W		unresponsive	unresponsive
YGL115W	SNF4	unresponsive	unresponsive
YGL116W	CDC20	unresponsive	unresponsive
YGL117W		unresponsive	unresponsive
YGL118C		unresponsive	unresponsive
YGL119W	COQ8	unresponsive	unresponsive
YGL120C	PRP43	downregulated	downregulated_Hog1_independent
YGL121C	GPG1	upregulated	upregulated_Hog1_independent
YGL122C	NAB2	unresponsive	unresponsive
YGL123C-A		unresponsive	unresponsive
YGL123W	RPS2	unresponsive	unresponsive
YGL124C	MON1	unresponsive	unresponsive
YGL125W	MET13	upregulated	upregulated_Hog1_independent
YGL126W	SCS3	unresponsive	unresponsive
YGL127C	SOH1	upregulated	upregulated_Hog1_dependent
YGL128C	CWC23	unresponsive	unresponsive
YGL129C	RSM23	unresponsive	unresponsive
YGL130W	CEG1	unresponsive	unresponsive
YGL131C	SNT2	unresponsive	unresponsive
YGL132W		unresponsive	unresponsive
YGL133W	ITC1	unresponsive	unresponsive
YGL134W	PCL10	unresponsive	unresponsive
YGL135W	RPL1B	unresponsive	unresponsive
YGL136C	MRM2	unresponsive	unresponsive
YGL137W	SEC27	unresponsive	unresponsive
YGL138C		unresponsive	unresponsive
YGL139W	FLC3	unresponsive	unresponsive
YGL140C		unresponsive	unresponsive
YGL141W	HUL5	unresponsive	unresponsive
YGL142C	GPI10	unresponsive	unresponsive
YGL143C	MRF1	unresponsive	unresponsive
YGL144C	ROG1	unresponsive	unresponsive
YGL145W	TIP20	unresponsive	unresponsive
YGL146C	RRT6	upregulated	upregulated_Hog1_independent
YGL147C	RPL9A	unresponsive	unresponsive
YGL148W	ARO2	downregulated	downregulated_Hog1_independent
YGL149W		unresponsive	unresponsive
YGL150C	INO80	unresponsive	unresponsive
YGL151W	NUT1	unresponsive	unresponsive
YGL152C		unresponsive	unresponsive
YGL153W	PEX14	unresponsive	unresponsive
YGL154C	LYS5	unresponsive	unresponsive
YGL155W	CDC43	unresponsive	unresponsive
YGL156W	AMS1	upregulated	upregulated_Hog1_dependent
YGL157W	ARI1	upregulated	upregulated_Hog1_dependent
YGL158W	RCK1	upregulated	upregulated_Hog1_independent
YGL159W		unresponsive	unresponsive
YGL160W	AIM14	unresponsive	unresponsive
YGL161C	YIP5	unresponsive	unresponsive
YGL162W	SUT1	unresponsive	unresponsive
YGL163C	RAD54	unresponsive	unresponsive
YGL164C	YRB30	unresponsive	unresponsive
YGL165C		unresponsive	unresponsive
YGL166W	CUP2	upregulated	upregulated_Hog1_independent
YGL167C	PMR1	unresponsive	unresponsive
YGL168W	HUR1	unresponsive	unresponsive
YGL169W	SUA5	downregulated	downregulated_Hog1_independent
YGL170C	SPO74	unresponsive	unresponsive
YGL171W	ROK1	downregulated	downregulated_Hog1_independent
YGL172W	NUP49	unresponsive	unresponsive
YGL173C	XRN1	unresponsive	unresponsive
YGL174W	BUD13	unresponsive	unresponsive
YGL175C	SAE2	unresponsive	unresponsive
YGL176C		unresponsive	unresponsive
YGL177W		unresponsive	unresponsive
YGL178W	MPT5	unresponsive	unresponsive
YGL179C	TOS3	upregulated	upregulated_Hog1_dependent
YGL180W	ATG1	upregulated	upregulated_Hog1_independent
YGL181W	GTS1	unresponsive	unresponsive
YGL182C		unresponsive	unresponsive
YGL183C	MND1	unresponsive	unresponsive
YGL184C	STR3	unresponsive	unresponsive
YGL185C		unresponsive	unresponsive
YGL186C	TPN1	unresponsive	unresponsive
YGL187C	COX4	unresponsive	unresponsive
YGL188C		unresponsive	unresponsive
YGL188C-A		downregulated	downregulated_Hog1_independent
YGL189C	RPS26A	unresponsive	unresponsive
YGL190C	CDC55	unresponsive	unresponsive
YGL191W	COX13	unresponsive	unresponsive
YGL192W	IME4	unresponsive	unresponsive
YGL193C		unresponsive	unresponsive
YGL194C	HOS2	unresponsive	unresponsive
YGL194C-A		unresponsive	unresponsive
YGL195W	GCN1	unresponsive	unresponsive
YGL196W	DSD1	unresponsive	unresponsive
YGL197W	MDS3	unresponsive	unresponsive
YGL198W	YIP4	unresponsive	unresponsive
YGL199C		unresponsive	unresponsive
YGL200C	EMP24	unresponsive	unresponsive
YGL201C	MCM6	unresponsive	unresponsive
YGL202W	ARO8	unresponsive	unresponsive
YGL203C	KEX1	unresponsive	unresponsive
YGL204C		unresponsive	unresponsive
YGL205W	POX1	unresponsive	unresponsive
YGL206C	CHC1	unresponsive	unresponsive
YGL207W	SPT16	unresponsive	unresponsive
YGL208W	SIP2	unresponsive	unresponsive
YGL209W	MIG2	unresponsive	unresponsive
YGL210W	YPT32	unresponsive	unresponsive
YGL211W	NCS6	unresponsive	unresponsive
YGL212W	VAM7	unresponsive	unresponsive
YGL213C	SKI8	unresponsive	unresponsive
YGL214W		unresponsive	unresponsive
YGL215W	CLG1	unresponsive	unresponsive
YGL216W	KIP3	unresponsive	unresponsive
YGL217C		unresponsive	unresponsive
YGL218W		unresponsive	unresponsive
YGL219C	MDM34	unresponsive	unresponsive
YGL220W	FRA2	unresponsive	unresponsive
YGL221C	NIF3	unresponsive	unresponsive
YGL222C	EDC1	unresponsive	unresponsive
YGL223C	COG1	unresponsive	unresponsive
YGL224C	SDT1	unresponsive	unresponsive
YGL225W	VRG4	unresponsive	unresponsive
YGL226C-A	OST5	unresponsive	unresponsive
YGL226W	MTC3	unresponsive	unresponsive
YGL227W	VID30	upregulated	upregulated_Hog1_independent
YGL228W	SHE10	unresponsive	unresponsive
YGL229C	SAP4	upregulated	upregulated_Hog1_independent
YGL230C		unresponsive	unresponsive
YGL231C	EMC4	unresponsive	unresponsive
YGL232W	TAN1	unresponsive	unresponsive
YGL233W	SEC15	unresponsive	unresponsive
YGL234W	ADE5,7	downregulated	downregulated_Hog1_independent
YGL235W		unresponsive	unresponsive
YGL236C	MTO1	downregulated	downregulated_Hog1_independent
YGL237C	HAP2	upregulated	upregulated_Hog1_independent
YGL238W	CSE1	unresponsive	unresponsive
YGL250W	RMR1	upregulated	upregulated_Hog1_independent
YGL258W-A		upregulated	upregulated_Hog1_independent
YGL259W	YPS5	upregulated	upregulated_Hog1_independent
YGR008C	STF2	upregulated	upregulated_Hog1_dependent
YGR018C		upregulated	upregulated_Hog1_independent
YGR019W	UGA1	upregulated	upregulated_Hog1_independent
YGR023W	MTL1	upregulated	upregulated_Hog1_independent
YGR030C	POP6	downregulated	downregulated_Hog1_independent
YGR034W	RPL26B	unresponsive	unresponsive
YGR035C		downregulated	downregulated_Hog1_independent
YGR043C	NQM1	upregulated	upregulated_Hog1_dependent
YGR045C		unresponsive	unresponsive
YGR046W	TAM41	unresponsive	unresponsive
YGR051C		upregulated	upregulated_Hog1_independent
YGR052W	FMP48	upregulated	upregulated_Hog1_dependent
YGR053C		upregulated	upregulated_Hog1_independent
YGR059W	SPR3	unresponsive	unresponsive
YGR060W	ERG25	downregulated	downregulated_Hog1_independent
YGR061C	ADE6	downregulated	downregulated_Hog1_independent
YGR066C		upregulated	upregulated_Hog1_dependent
YGR067C		unresponsive	unresponsive
YGR070W	ROM1	upregulated	upregulated_Hog1_independent
YGR078C	PAC10	downregulated	downregulated_Hog1_independent
YGR079W		downregulated	downregulated_Hog1_dependent
YGR081C	SLX9	downregulated	downregulated_Hog1_independent
YGR083C	GCD2	unresponsive	unresponsive
YGR085C	RPL11B	downregulated	downregulated_Hog1_independent
YGR086C	PIL1	upregulated	upregulated_Hog1_dependent
YGR087C	PDC6	upregulated	upregulated_Hog1_dependent
YGR088W	CTT1	upregulated	upregulated_Hog1_dependent
YGR090W	UTP22	downregulated	downregulated_Hog1_independent
YGR103W	NOP7	downregulated	downregulated_Hog1_independent
YGR108W	CLB1	downregulated	downregulated_Hog1_independent
YGR109C	CLB6	downregulated	downregulated_Hog1_independent
YGR110W	CLD1	upregulated	upregulated_Hog1_independent
YGR111W		upregulated	upregulated_Hog1_independent
YGR112W	SHY1	upregulated	upregulated_Hog1_independent
YGR118W	RPS23A	downregulated	downregulated_Hog1_independent
YGR121C	MEP1	upregulated	upregulated_Hog1_independent
YGR122W		upregulated	upregulated_Hog1_independent
YGR123C	PPT1	downregulated	downregulated_Hog1_independent
YGR127W		upregulated	upregulated_Hog1_dependent
YGR128C	UTP8	downregulated	downregulated_Hog1_independent
YGR130C		upregulated	upregulated_Hog1_dependent
YGR131W	FHN1	upregulated	upregulated_Hog1_independent
YGR138C	TPO2	downregulated	downregulated_Hog1_dependent
YGR140W	CBF2	downregulated	downregulated_Hog1_independent
YGR142W	BTN2	upregulated	upregulated_Hog1_dependent
YGR143W	SKN1	upregulated	upregulated_Hog1_independent
YGR144W	THI4	upregulated	upregulated_Hog1_dependent
YGR145W	ENP2	downregulated	downregulated_Hog1_independent
YGR148C	RPL24B	downregulated	downregulated_Hog1_independent
YGR149W		upregulated	upregulated_Hog1_independent
YGR155W	CYS4	downregulated	downregulated_Hog1_independent
YGR158C	MTR3	downregulated	downregulated_Hog1_independent
YGR159C	NSR1	downregulated	downregulated_Hog1_dependent
YGR160W		unresponsive	unresponsive
YGR161C	RTS3	upregulated	upregulated_Hog1_dependent
YGR162W	TIF4631	downregulated	downregulated_Hog1_independent
YGR173W	RBG2	unresponsive	unresponsive
YGR174W-A		upregulated	upregulated_Hog1_independent
YGR177C	ATF2	downregulated	downregulated_Hog1_independent
YGR187C	HGH1	downregulated	downregulated_Hog1_independent
YGR188C	BUB1	downregulated	downregulated_Hog1_independent
YGR194C	XKS1	upregulated	upregulated_Hog1_dependent
YGR200C	ELP2	downregulated	downregulated_Hog1_independent
YGR201C		unresponsive	unresponsive
YGR204C-A		upregulated	upregulated_Hog1_independent
YGR205W	TDA10	upregulated	upregulated_Hog1_independent
YGR208W	SER2	downregulated	downregulated_Hog1_independent
YGR211W	ZPR1	unresponsive	unresponsive
YGR214W	RPS0A	unresponsive	unresponsive
YGR223C	HSV2	upregulated	upregulated_Hog1_independent
YGR225W	AMA1	upregulated	upregulated_Hog1_independent
YGR226C		unresponsive	unresponsive
YGR234W	YHB1	downregulated	downregulated_Hog1_independent
YGR236C	SPG1	upregulated	upregulated_Hog1_independent
YGR237C		upregulated	upregulated_Hog1_independent
YGR240C-A		upregulated	upregulated_Hog1_dependent
YGR241C	YAP1802	upregulated	upregulated_Hog1_dependent
YGR242W		unresponsive	unresponsive
YGR243W	MPC3	upregulated	upregulated_Hog1_dependent
YGR245C	SDA1	downregulated	downregulated_Hog1_independent
YGR248W	SOL4	upregulated	upregulated_Hog1_dependent
YGR249W	MGA1	upregulated	upregulated_Hog1_dependent
