RepName	halfLife_tani
NM_152672,	2.41 
NM_007042,	2.41 
NM_006153,	2.41 
NM_005524,	2.41 
NM_012416,	2.41 
NM_144965,	2.41 
NM_022160,	2.41 
NM_020893,	2.41 
NM_031474,	2.41 
NM_033276,	2.41 
NM_024623,	2.41 
NM_152269,	2.41 
NM_021916,	2.41 
NM_173515,	2.41 
NM_145727,NM_024492,	2.41 
NM_182503,	2.41 
NM_207495,	2.41 
NM_001949,	2.41 
NM_013316,NM_001008225,	2.41 
NM_000290,	2.41 
NM_017621,	2.41 
NM_005431,	2.41 
NM_032164,	2.41 
NM_138426,	2.41 
NM_006524,	2.41 
NM_004926,	2.41 
NM_001024674,	2.41 
NM_181291,NM_144574,NM_181308,NM_181302,	2.41 
NM_030943,	2.41 
NM_145254,	2.41 
NM_015421,	2.41 
NM_001010865,	2.41 
NM_021987,NM_021990,NM_021984,NM_004961,	2.41 
NM_004645,	2.41 
NM_031220,	2.41 
NM_181656,NM_181655,	2.41 
NM_032141,	2.41 
NM_000697,	2.41 
NM_152351,NM_001042450,	2.41 
NM_031965,	2.41 
NM_181844,	2.41 
NM_024052,	2.41 
NM_005608,	2.41 
NM_004705,	2.41 
NM_152455,	2.41 
NM_019600,	2.41 
NM_198526,	2.41 
NM_020857,	2.41 
NM_002199,	2.41 
NM_001031723,NM_024920,	2.41 
NM_032432,	2.41 
NM_020225,	2.41 
NM_182646,NM_182485,	2.41 
NM_001945,	2.44 
NM_001270,	2.44 
NM_024091,	2.44 
NM_001029869,	2.44 
NM_022913,	2.44 
NM_005859,	2.44 
NM_015111,	2.44 
NM_001008237,	2.44 
NM_173822,	2.44 
NM_001009812,	2.44 
NM_014795,	2.44 
NM_004854,	2.44 
NM_194312,	2.44 
NM_005400,	2.44 
NM_194250,	2.44 
NM_199464,NM_173605,	2.44 
NM_032436,	2.44 
NM_021226,	2.44 
NM_016341,	2.44 
NM_201596,NM_201572,NM_201597,NM_201571,NM_201590,NM_201593,NM_000724,NM_201570,	2.44 
NM_021035,	2.44 
NM_017806,	2.44 
NM_207350,	2.44 
NM_152504,	2.44 
NM_198401,	2.44 
NM_024787,	2.44 
NM_004091,	2.44 
NM_182623,	2.44 
NM_001001523,NM_005060,	2.44 
NM_007112,	2.44 
NM_000433,	2.44 
NM_053053,	2.44 
NM_030952,	2.44 
NM_152379,	2.44 
NM_025188,	2.44 
NM_032328,	2.44 
NM_182685,NM_004428,	2.44 
NM_032522,	2.44 
NM_001007257,NM_012231,NM_015866,	2.44 
NM_021958,	2.44 
NM_138794,	2.44 
NM_023074,	2.44 
NM_030972,	2.44 
NM_152899,NM_172374,	2.44 
NM_024620,	2.44 
NM_022165,	2.44 
NM_004775,	2.44 
NM_017742,	2.44 
NM_018338,	2.44 
NM_016291,NM_001005910,NM_001005911,NM_001005909,	2.44 
NM_007182,NM_170717,NM_170715,NM_170713,NM_170716,NM_170714,NM_170712,	2.44 
NM_174907,	2.44 
NM_032343,	2.44 
NM_006007,	2.44 
NM_001393,	2.44 
NM_004235,	2.44 
NM_182611,	2.44 
NM_014840,	2.44 
NM_023012,NM_198261,NM_198262,	2.44 
NM_005996,NM_016569,	2.44 
NM_006897,	2.44 
NM_198827,	2.44 
NM_024627,	2.44 
NM_004076,	2.44 
NM_006403,NM_182966,	2.44 
NM_145062,	2.44 
NM_001025369,NM_001025366,NM_003376,NM_001033756,NM_001025370,NM_001025367,NM_001025368,	2.44 
NM_002505,NM_021705,	2.44 
NM_017920,	2.44 
NM_178558,	2.44 
NM_152557,	2.44 
NM_024315,	2.44 
NM_005395,NM_001003686,	2.44 
NM_213603,NM_001013258,	2.44 
NM_021148,	2.44 
NM_006716,	2.44 
NM_012256,	2.44 
NM_012074,	2.44 
NM_174891,	2.44 
NM_020807,	2.44 
NM_144676,	2.44 
NM_152339,	2.44 
NM_001012731,	2.44 
NM_001009584,NM_019007,	2.44 
NM_004469,	2.44 
NM_033215,	2.44 
NM_007157,	2.44 
NM_015721,	2.44 
NM_144680,	2.44 
NM_020899,	2.44 
NM_033389,	2.44 
NM_144775,	2.44 
NM_001258,	2.44 
NM_005450,	2.44 
NM_170731,NM_170735,NM_170733,NM_001709,NM_170734,NM_170732,	2.44 
NM_022337,	2.44 
NM_007152,	2.44 
NM_194285,	2.44 
NM_171997,NM_004205,	2.44 
NM_003612,	2.44 
NM_014985,	2.44 
NM_022480,	2.44 
NM_000781,	2.44 
NM_153271,	2.44 
NM_020337,	2.44 
NM_004684,	2.44 
NM_198353,	2.44 
NM_032219,	2.44 
NM_003943,	2.44 
NM_001203,	2.44 
NM_017665,	2.47 
NM_152277,	2.47 
NM_030567,	2.47 
NM_003432,	2.47 
NM_014350,	2.47 
NM_004807,	2.47 
NM_019845,	2.47 
NM_020311,NM_001047841,	2.47 
NM_024766,	2.47 
NM_002830,	2.47 
NM_174931,	2.47 
NM_182756,NM_001008779,	2.47 
NM_178120,NM_001038493,	2.47 
NM_007129,	2.47 
NM_022970,NM_000141,	2.47 
NM_021732,	2.47 
NM_001010911,	2.47 
NM_006258,	2.47 
NM_173541,	2.47 
NM_014472,	2.47 
NM_025224,	2.47 
NM_016470,	2.47 
NM_002623,	2.47 
NM_001853,	2.47 
NM_002603,NM_002604,	2.47 
NM_057735,NM_057749,	2.47 
NM_138465,	2.47 
NM_030895,	2.47 
NM_001008662,NM_001008661,	2.47 
NM_001013674,	2.47 
NM_018948,	2.47 
NM_003629,	2.47 
NM_020703,	2.47 
NM_024897,NM_198406,	2.47 
NM_003762,	2.47 
NM_014697,	2.47 
NM_182690,NM_182689,NM_005227,	2.47 
NM_212503,NM_002596,NM_212502,	2.47 
NM_005341,	2.47 
NM_013376,	2.47 
NM_182919,NM_014261,	2.47 
NM_012346,NM_016553,NM_153719,NM_153718,	2.47 
NM_207324,	2.47 
NM_198129,NM_000227,	2.47 
NM_005257,	2.47 
NM_182832,	2.47 
NM_024610,	2.47 
NM_001789,NM_201567,	2.47 
NM_003925,	2.47 
NM_004991,	2.47 
NM_004634,NM_001003694,	2.47 
NM_033387,	2.47 
NM_017820,	2.47 
NM_153695,	2.47 
NM_004529,	2.47 
NM_021218,	2.47 
NM_015086,	2.47 
NM_017600,	2.47 
NM_134424,	2.47 
NM_005276,	2.47 
NM_007211,	2.47 
NM_032230,	2.47 
NM_020993,NM_001024808,	2.47 
NM_014620,NM_153633,	2.47 
NM_032287,	2.47 
NM_014838,	2.47 
NM_174910,	2.47 
NM_147686,NM_147200,	2.47 
NM_003057,NM_153187,	2.47 
NM_013375,	2.47 
NM_004906,NM_152857,NM_152858,	2.47 
NM_004348,NM_001024630,NM_001015051,	2.47 
NM_001037163,	2.47 
NM_005523,	2.47 
NM_015314,	2.47 
NM_022373,	2.47 
NM_032222,	2.47 
NM_019606,	2.47 
NM_001013746,NM_016220,	2.47 
NM_001015883,NM_002408,	2.47 
NM_138447,	2.47 
NM_024706,	2.47 
NM_005849,	2.47 
NM_172167,NM_144603,NM_172168,	2.47 
NM_145911,	2.47 
NM_022764,	2.47 
NM_005251,	2.47 
NM_020457,	2.47 
NM_183353,NM_016120,	2.47 
NM_178124,	2.47 
NM_052957,	2.47 
NM_015681,	2.47 
NM_032854,	2.47 
NM_015443,	2.47 
NM_001042573,	2.47 
NM_001014811,NM_006680,	2.47 
NM_144981,	2.47 
NM_138368,	2.47 
NM_020402,	2.47 
NM_005055,NM_032645,	2.47 
NM_024841,	2.47 
NM_198489,	2.47 
NM_152335,	2.47 
NM_152259,	2.47 
NM_133474,	2.47 
NM_006587,	2.47 
NM_002938,	2.47 
NM_017628,	2.47 
NM_018248,	2.47 
NM_197941,	2.50 
NM_005642,	2.50 
NM_024007,	2.50 
NM_002890,NM_022650,	2.50 
NM_022406,NM_022550,NM_003401,	2.50 
NM_006999,	2.50 
NM_173362,	2.50 
NM_020943,	2.50 
NM_207481,	2.50 
NM_016044,	2.50 
NM_012158,	2.50 
NM_004466,	2.50 
NM_015116,	2.50 
NM_006955,	2.50 
NM_015901,	2.50 
NM_025176,	2.50 
NM_080616,	2.50 
NM_080836,	2.50 
NM_018993,	2.50 
NM_199003,NM_018105,	2.50 
NM_030958,	2.50 
NM_032664,	2.50 
NM_152758,	2.50 
NM_014943,	2.50 
NM_001013842,	2.50 
NM_023077,	2.50 
NM_006996,	2.50 
NM_145279,NM_201403,	2.50 
NM_020205,	2.50 
NM_018178,	2.50 
NM_021737,NM_021735,NM_001286,NM_021736,	2.50 
NM_000299,NM_001005337,	2.50 
NM_007358,	2.50 
NM_001018001,NM_015209,NM_001017999,NM_001018000,	2.50 
NM_020948,	2.50 
NM_032037,	2.50 
NM_145288,	2.50 
NM_001352,	2.50 
NM_133328,	2.50 
NM_000121,	2.50 
NM_139239,	2.50 
NM_194325,	2.50 
NM_016325,NM_016324,NM_133502,	2.50 
NM_033513,	2.50 
NM_001006656,NM_015428,	2.50 
NM_153219,	2.50 
NM_004876,NM_203282,	2.50 
NM_182490,	2.50 
NM_198580,	2.50 
NM_015358,	2.50 
NM_005241,	2.50 
NM_015931,	2.50 
NM_144716,	2.50 
NM_206831,NM_001047434,	2.50 
NM_178130,	2.50 
NM_000720,	2.50 
NM_012157,	2.50 
NM_017819,	2.50 
NM_152629,NM_001042413,	2.50 
NM_145283,	2.50 
NM_133497,	2.50 
NM_133374,	2.50 
NM_024945,	2.50 
NM_144593,	2.50 
NM_015899,	2.50 
NM_017612,	2.50 
NM_175709,	2.50 
NM_053004,	2.50 
NM_182520,	2.50 
NM_152730,	2.50 
NM_138493,	2.50 
NM_017909,	2.50 
NM_078467,NM_000389,	2.50 
NM_006813,	2.50 
NM_145267,	2.50 
NM_012135,	2.50 
NM_022574,	2.50 
NM_000168,	2.50 
NM_018275,	2.50 
NM_015570,	2.50 
NM_145102,NM_014569,	2.50 
NM_020186,	2.50 
NM_138771,	2.50 
NM_017970,NM_199043,	2.50 
NM_015549,	2.50 
NM_001003803,NM_001003805,NM_015684,	2.50 
NM_024515,	2.50 
NM_001049,	2.50 
NM_001011713,	2.50 
NM_022493,	2.50 
NM_001012981,	2.50 
NM_014353,	2.50 
NM_018378,	2.50 
NM_025134,	2.50 
NM_198270,	2.50 
NM_003410,	2.50 
NM_007202,	2.50 
NM_017748,	2.50 
NM_173627,	2.50 
NM_006852,	2.50 
NM_024585,	2.50 
NM_031217,	2.50 
NM_018073,	2.50 
NM_152636,	2.50 
NM_170676,NM_020149,NM_172315,NM_170675,NM_172316,NM_170674,NM_002399,NM_170677,	2.50 
NM_024713,	2.50 
NM_018163,	2.50 
NM_017610,	2.50 
NM_173553,	2.50 
NM_014885,	2.50 
NM_181808,	2.50 
NM_017912,	2.50 
NM_172250,	2.50 
NM_024672,	2.50 
NM_022483,	2.53 
NM_005779,	2.53 
NM_133174,NM_006051,NM_133172,NM_133173,	2.53 
NM_014324,NM_203382,	2.53 
NM_021614,NM_170775,	2.53 
NM_005654,	2.53 
NM_001825,	2.53 
NM_031445,	2.53 
NM_003894,NM_022817,	2.53 
NM_152385,	2.53 
NM_013953,NM_013952,NM_013992,NM_003466,NM_013951,	2.53 
NM_015265,	2.53 
NM_006164,	2.53 
NM_004226,	2.53 
NM_001034914,NM_013434,	2.53 
NM_015630,	2.53 
NM_007187,	2.53 
NM_015011,	2.53 
NM_017987,NM_001042417,	2.53 
NM_152875,NM_152876,NM_152874,NM_000043,NM_152873,NM_152871,NM_152872,NM_152877,	2.53 
NM_032440,	2.53 
NM_021830,	2.53 
NM_030756,	2.53 
NM_012238,	2.53 
NM_178815,	2.53 
NM_080749,	2.53 
NM_003116,	2.53 
NM_005195,	2.53 
NM_012258,NM_001040708,	2.53 
NM_173685,	2.53 
NM_000553,	2.53 
NM_024812,NM_001024372,	2.53 
NM_003243,	2.53 
NM_005240,	2.53 
NM_198077,	2.53 
NM_001029882,	2.53 
NM_014969,	2.53 
NM_002871,	2.53 
NM_024772,	2.53 
NM_031423,NM_145697,	2.53 
NM_015176,	2.53 
NM_014388,	2.53 
NM_007204,	2.53 
NM_182580,	2.53 
NM_033312,NM_033313,NM_003672,	2.53 
NM_138783,	2.53 
NM_030957,	2.53 
NM_138412,	2.53 
NM_014959,	2.53 
NM_001007269,NM_024707,NM_001007270,	2.53 
NM_000527,	2.53 
NM_005178,	2.53 
NM_003950,	2.53 
NM_031416,	2.53 
NM_013305,	2.53 
NM_138644,NM_153769,NM_138643,NM_153770,NM_153768,NM_012189,	2.53 
NM_182918,NM_004449,	2.53 
NM_058191,NM_013329,NM_016631,NM_145328,	2.53 
NM_020165,	2.53 
NM_024491,	2.53 
NM_014065,	2.53 
NM_001039783,	2.53 
NM_152617,	2.53 
NM_020345,	2.53 
NM_001024855,NM_006991,	2.53 
NM_024800,NM_145910,	2.53 
NM_001025930,NM_015644,	2.53 
NM_006506,	2.53 
NM_033083,	2.53 
NM_000333,	2.53 
NM_022072,	2.53 
NM_006266,NM_001042368,	2.53 
NM_144653,	2.53 
NM_031491,	2.53 
NM_021238,	2.53 
NM_025126,NM_194271,	2.53 
NM_180703,NM_022717,NM_007020,NM_180699,	2.53 
NM_001004304,	2.53 
NM_002405,	2.53 
NM_014509,	2.53 
NM_012429,	2.53 
NM_138419,	2.53 
NM_198920,	2.53 
NM_138441,	2.53 
NM_002269,	2.53 
NM_033427,	2.53 
NM_203288,	2.53 
NM_003575,	2.53 
NM_001011666,NM_004904,NM_182899,NM_182898,	2.53 
NM_032172,	2.53 
NM_020321,NM_020322,NM_004769,	2.53 
NM_021722,NM_004194,NM_021721,NM_021723,NM_016351,	2.53 
NM_021994,	2.53 
NM_018139,	2.53 
NM_144568,	2.53 
NM_007110,	2.53 
NM_004196,	2.53 
NM_001663,	2.53 
NM_017922,	2.53 
NM_173502,	2.53 
NM_024675,	2.53 
NM_025187,	2.53 
NM_001011658,NM_014563,	2.53 
NM_017544,	2.53 
NM_002208,	2.53 
NM_014804,	2.53 
NM_144997,NM_144606,	2.53 
NM_016437,	2.53 
NM_021012,	2.53 
NM_024835,	2.53 
NM_016339,	2.53 
NM_001002914,	2.53 
NM_016506,NM_018095,	2.53 
NM_032531,	2.53 
NM_001039618,	2.53 
NM_003141,	2.53 
NM_025092,	2.53 
NM_020229,	2.53 
NM_152222,NM_032871,	2.53 
NM_015885,	2.53 
NM_018285,	2.53 
NM_001042572,NM_001271,	2.53 
NM_181877,NM_001007072,NM_017894,	2.53 
NM_198281,	2.53 
NM_033535,NM_012161,	2.53 
NM_031296,	2.53 
NM_006745,NM_001017369,	2.53 
NM_172174,NM_000585,	2.53 
NM_014487,	2.53 
NM_153354,	2.56 
NM_022140,	2.56 
NM_016340,	2.56 
NM_001962,	2.56 
NM_003714,	2.56 
NM_022350,	2.56 
NM_024615,	2.56 
NM_181523,NM_181504,NM_181524,	2.56 
NM_173828,	2.56 
NM_003862,	2.56 
NM_144579,	2.56 
NM_004836,	2.56 
NM_019885,	2.56 
NM_003618,	2.56 
NM_182501,	2.56 
NM_032329,	2.56 
NM_022826,	2.56 
NM_024692,	2.56 
NM_007023,	2.56 
NM_022894,	2.56 
NM_003507,	2.56 
NM_172373,	2.56 
NM_031915,	2.56 
NM_001012508,	2.56 
NM_001029880,	2.56 
NM_001009943,NM_001009941,NM_019046,NM_001009942,	2.56 
NM_000392,	2.56 
NM_006426,	2.56 
NM_001009569,NM_004641,	2.56 
NM_012228,	2.56 
NM_024688,	2.56 
NM_001042353,NM_207121,NM_031424,	2.56 
NM_000880,	2.56 
NM_018688,	2.56 
NM_014066,	2.56 
NM_170587,NM_003702,	2.56 
NM_145004,	2.56 
NM_024503,	2.56 
NM_138300,	2.56 
NM_147193,	2.56 
NM_001017961,	2.56 
NM_033319,	2.56 
NM_006113,	2.56 
NM_001010984,NM_032018,	2.56 
NM_016274,	2.56 
NM_020204,NM_001014434,	2.56 
NM_001010971,	2.56 
NM_020832,	2.56 
NM_002600,NM_001037341,NM_001037339,NM_001037340,	2.56 
NM_001035223,	2.56 
NM_145232,	2.56 
NM_017703,	2.56 
NM_015526,	2.56 
NM_018708,	2.56 
NM_177401,	2.56 
NM_001008239,NM_145055,	2.56 
NM_017757,	2.56 
NM_032910,	2.56 
NM_020800,	2.56 
NM_153002,	2.56 
NM_001023570,NM_001023571,	2.56 
NM_198562,	2.56 
NM_152534,NM_001031741,	2.56 
NM_080652,	2.56 
NM_015184,	2.56 
NM_002886,	2.56 
NM_016625,	2.56 
NM_005513,	2.56 
NM_006810,	2.56 
NM_181897,NM_002718,	2.56 
NM_002674,	2.56 
NM_018976,	2.56 
NM_020128,NM_017440,	2.56 
NM_020327,NM_020328,NM_004302,	2.56 
NM_152779,	2.56 
NM_173566,	2.56 
NM_005207,	2.56 
NM_001001852,	2.56 
NM_012419,	2.56 
NM_032340,	2.56 
NM_000332,	2.56 
NM_018064,	2.56 
NM_173674,	2.56 
NM_004506,	2.56 
NM_018341,	2.56 
NM_178238,NM_175047,NM_013440,	2.56 
NM_022040,NM_032463,NM_014146,	2.56 
NM_198467,	2.56 
NM_033107,NM_001042717,	2.56 
NM_145914,	2.56 
NM_022151,	2.56 
NM_198686,	2.56 
NM_001040428,NM_018418,	2.56 
NM_024071,	2.56 
NM_023112,	2.56 
NM_030819,	2.56 
NM_001031737,NM_173476,	2.56 
NM_024306,	2.56 
NM_014015,	2.56 
NM_001018113,NM_152633,	2.56 
NM_153380,NM_007130,	2.56 
NM_007137,	2.56 
NM_006777,	2.56 
NM_005964,	2.56 
NM_012121,	2.56 
NM_018952,	2.56 
NM_178836,	2.56 
NM_003954,	2.56 
NM_024722,	2.56 
NM_012193,	2.56 
NM_176072,NM_176071,NM_002564,	2.56 
NM_138704,	2.56 
NM_016166,	2.56 
NM_001042367,	2.56 
NM_198925,NM_020210,	2.56 
NM_005585,	2.56 
NM_020870,	2.56 
NM_016950,NM_001040159,	2.56 
NM_152301,NM_203462,	2.56 
NM_153686,	2.56 
NM_207123,NM_002039,	2.56 
NM_032557,	2.56 
NM_183075,	2.56 
NM_004607,	2.60 
NM_148672,	2.60 
NM_004365,	2.60 
NM_022897,	2.60 
NM_018502,	2.60 
NM_002084,	2.60 
NM_175856,	2.60 
NM_152546,	2.60 
NM_019044,	2.60 
NM_032779,	2.60 
NM_025264,	2.60 
NM_005783,	2.60 
NM_022134,	2.60 
NM_144711,	2.60 
NM_194317,	2.60 
NM_152516,	2.60 
NM_014305,	2.60 
NM_052950,	2.60 
NM_025209,	2.60 
NM_014023,	2.60 
NM_001002261,NM_144588,NM_001002262,	2.60 
NM_017787,	2.60 
NM_019593,	2.60 
NM_003224,	2.60 
NM_015339,NM_181442,	2.60 
NM_021931,	2.60 
NM_001009608,	2.60 
NM_001951,	2.60 
NM_001017420,	2.60 
NM_021194,	2.60 
NM_024544,	2.60 
NM_198317,	2.60 
NM_032437,	2.60 
NM_147161,NM_015547,	2.60 
NM_015849,	2.60 
NM_174964,NM_006279,NM_174967,NM_174971,NM_174963,NM_174970,NM_174966,NM_174969,NM_174968,NM_174965,	2.60 
NM_024595,	2.60 
NM_017550,	2.60 
NM_032701,	2.60 
NM_017908,	2.60 
NM_033204,	2.60 
NM_033316,NM_005929,	2.60 
NM_000461,	2.60 
NM_020640,	2.60 
NM_001012506,	2.60 
NM_018398,	2.60 
NM_006195,	2.60 
NM_152896,	2.60 
NM_001012267,	2.60 
NM_012406,	2.60 
NM_017822,	2.60 
NM_001001660,	2.60 
NM_031479,	2.60 
NM_024854,	2.60 
NM_013320,	2.60 
NM_019591,	2.60 
NM_014577,	2.60 
NM_014338,	2.60 
NM_001003681,NM_005487,NM_014250,	2.60 
NM_014775,NM_001007467,	2.60 
NM_183373,	2.60 
NM_001500,	2.60 
NM_170751,NM_170752,NM_004824,	2.60 
NM_004332,	2.60 
NM_018132,	2.60 
NM_024054,	2.60 
NM_013393,	2.60 
NM_032158,NM_148936,NM_001039487,	2.60 
NM_152742,	2.60 
NM_003112,	2.60 
NM_000600,	2.60 
NM_182931,NM_018682,	2.60 
NM_019005,	2.60 
NM_152446,	2.60 
NM_015272,	2.60 
NM_017736,	2.60 
NM_001054,NM_177528,	2.60 
NM_079837,NM_017869,	2.60 
NM_032520,	2.60 
NM_020847,NM_014494,	2.60 
NM_007131,	2.60 
NM_000252,	2.60 
NM_002146,	2.60 
NM_001433,NM_152461,	2.60 
NM_133439,NM_001488,	2.60 
NM_024032,	2.60 
NM_002390,	2.60 
NM_032647,NM_005189,	2.60 
NM_015353,	2.60 
NM_032127,	2.60 
NM_013246,	2.60 
NM_003369,	2.60 
NM_015516,	2.60 
NM_012308,	2.60 
NM_015617,	2.60 
NM_032445,	2.60 
NM_005739,	2.60 
NM_020843,	2.60 
NM_001039841,	2.60 
NM_198524,	2.60 
NM_005090,	2.60 
NM_153426,NM_000325,NM_153427,	2.60 
NM_012445,	2.60 
NM_005612,	2.60 
NM_020368,	2.60 
NM_005713,NM_031361,	2.63 
NM_033414,	2.63 
NM_001040129,	2.63 
NM_001745,	2.63 
NM_032177,	2.63 
NM_005246,	2.63 
NM_022353,	2.63 
NM_152519,	2.63 
NM_016932,	2.63 
NM_003469,	2.63 
NM_182625,	2.63 
NM_001508,	2.63 
NM_017974,NM_030803,NM_198890,	2.63 
NM_031283,	2.63 
NM_144713,	2.63 
NM_198582,	2.63 
NM_001001664,	2.63 
NM_014887,	2.63 
NM_174928,	2.63 
NM_001017370,NM_001012754,	2.63 
NM_000059,	2.63 
NM_001011725,NM_001011724,	2.63 
NM_022466,	2.63 
NM_012311,	2.63 
NM_203438,NM_203439,NM_145246,NM_203440,NM_203441,	2.63 
NM_001033855,NM_001033858,NM_001033857,NM_022487,	2.63 
NM_173576,	2.63 
NM_001776,	2.63 
NM_003675,	2.63 
NM_032182,	2.63 
NM_022760,	2.63 
NM_004776,	2.63 
NM_182734,NM_015192,	2.63 
NM_001033087,NM_080676,NM_001033086,	2.63 
NM_014751,	2.63 
NM_020647,	2.63 
NM_001008495,	2.63 
NM_001029860,	2.63 
NM_016010,	2.63 
NM_173083,	2.63 
NM_024980,	2.63 
NM_001956,	2.63 
NM_018281,	2.63 
NM_006492,	2.63 
NM_153747,NM_002642,	2.63 
NM_018372,NM_001006945,	2.63 
NM_030645,	2.63 
NM_006417,	2.63 
NM_019083,	2.63 
NM_139240,	2.63 
NM_004619,NM_145759,NM_001033910,	2.63 
NM_001017406,NM_022753,	2.63 
NM_001924,	2.63 
NM_003425,	2.63 
NM_006864,	2.63 
NM_021217,	2.63 
NM_006532,	2.63 
NM_032433,	2.63 
NM_017652,	2.63 
NM_198537,	2.63 
NM_020776,	2.63 
NM_001007246,NM_033656,NM_018963,	2.63 
NM_144636,	2.63 
NM_000916,	2.63 
NM_015520,NM_004742,NM_001033057,	2.63 
NM_014667,	2.63 
NM_001025069,NM_016300,NM_198399,NM_001025068,	2.63 
NM_005778,	2.63 
NM_016305,	2.63 
NM_145166,	2.63 
NM_017637,	2.63 
NM_134428,NM_002919,	2.63 
NM_001017969,	2.63 
NM_001860,	2.63 
NM_032823,	2.63 
NM_173199,NM_006981,NM_173200,NM_173198,	2.63 
NM_152421,	2.63 
NM_182505,	2.63 
NM_006530,	2.63 
NM_017410,	2.63 
NM_000456,NM_001032387,NM_001032386,	2.63 
NM_018318,	2.63 
NM_015633,	2.63 
NM_138396,	2.63 
NM_001024733,	2.63 
NM_014346,	2.63 
NM_020399,NM_001017408,	2.63 
NM_002912,	2.63 
NM_007162,	2.63 
NM_004973,	2.63 
NM_145315,	2.63 
NM_002114,	2.63 
NM_006547,	2.63 
NM_006092,	2.63 
NM_175061,	2.63 
NM_032317,	2.63 
NM_001001707,	2.63 
NM_030961,	2.63 
NM_015052,	2.63 
NM_001008408,	2.63 
NM_080666,NM_001008726,	2.63 
NM_033141,	2.63 
NM_014924,	2.63 
NM_001043318,NM_194278,	2.63 
NM_017955,NM_145701,	2.63 
NM_152333,NM_001039355,	2.63 
NM_016586,	2.63 
NM_183387,	2.63 
NM_021255,	2.63 
NM_181657,	2.63 
NM_023000,NM_023001,NM_002892,	2.63 
NM_006324,	2.63 
NM_024735,	2.63 
NM_016101,	2.63 
NM_153813,	2.63 
NM_022770,	2.63 
NM_014732,	2.63 
NM_017666,	2.63 
NM_001167,	2.63 
NM_020310,	2.63 
NM_017731,NM_145798,	2.63 
NM_145301,	2.63 
NM_013260,	2.63 
NM_002519,	2.63 
NM_024514,	2.63 
NM_004626,	2.63 
NM_021926,	2.63 
NM_015065,	2.63 
NM_030628,	2.63 
NM_022918,	2.63 
NM_152991,NM_003797,	2.63 
NM_024684,	2.63 
NM_002555,NM_183233,	2.63 
NM_138292,NM_000051,	2.63 
NM_001031733,NM_033429,	2.63 
NM_005902,	2.63 
NM_152542,	2.63 
NM_015436,NM_001008925,NM_001009922,	2.63 
NM_133636,	2.63 
NM_018317,	2.63 
NM_032117,	2.63 
NM_000297,	2.63 
NM_015082,	2.67 
NM_203406,	2.67 
NM_001040440,NM_152549,	2.67 
NM_018343,	2.67 
NM_019087,	2.67 
NM_175062,NM_001031799,	2.67 
NM_007286,	2.67 
NM_031482,	2.67 
NM_000465,	2.67 
NM_015727,NM_001058,	2.67 
NM_018062,	2.67 
NM_152515,	2.67 
NM_022453,	2.67 
NM_199280,	2.67 
NM_014572,	2.67 
NM_012345,	2.67 
NM_003749,	2.67 
NM_153456,	2.67 
NM_145019,	2.67 
NM_015567,	2.67 
NM_015678,	2.67 
NM_024886,	2.67 
NM_018027,	2.67 
NM_182755,	2.67 
NM_004241,	2.67 
NM_004329,	2.67 
NM_030751,	2.67 
NM_022126,	2.67 
NM_144628,	2.67 
NM_080622,	2.67 
NM_006803,	2.67 
NM_020130,	2.67 
NM_174922,	2.67 
NM_178422,	2.67 
NM_014644,NM_022359,NM_001002812,NM_001002810,NM_001002811,	2.67 
NM_005158,NM_007314,	2.67 
NM_014288,	2.67 
NM_001514,	2.67 
NM_003443,	2.67 
NM_030761,	2.67 
NM_005595,	2.67 
NM_173508,	2.67 
NM_172210,NM_000757,NM_172212,NM_172211,	2.67 
NM_032435,	2.67 
NM_032270,	2.67 
NM_138330,	2.67 
NM_006969,	2.67 
NM_002517,	2.67 
NM_003259,	2.67 
NM_000455,	2.67 
NM_001039796,	2.67 
NM_014772,	2.67 
NM_020706,	2.67 
NM_144991,	2.67 
NM_017447,	2.67 
NM_058190,	2.67 
NM_001947,	2.67 
NM_007024,	2.67 
NM_199420,	2.67 
NM_003242,NM_001024847,	2.67 
NM_182523,	2.67 
NM_133462,NM_001042601,	2.67 
NM_018155,	2.67 
NM_002182,NM_134470,	2.67 
NM_006515,	2.67 
NM_017644,	2.67 
NM_018325,NM_145005,	2.67 
NM_033087,	2.67 
NM_000197,	2.67 
NM_001004354,	2.67 
NM_194330,NM_194329,NM_194332,NM_022781,NM_194328,	2.67 
NM_001035254,NM_203305,	2.67 
NM_004560,	2.67 
NM_005502,	2.67 
NM_012204,	2.67 
NM_002595,	2.67 
NM_024095,	2.67 
NM_032130,	2.67 
NM_003717,	2.67 
NM_022895,	2.67 
NM_020762,	2.67 
NM_018413,	2.67 
NM_032358,	2.67 
NM_018157,	2.67 
NM_005171,	2.67 
NM_030573,NM_001008695,NM_001008696,	2.67 
NM_005138,	2.67 
NM_152246,NM_152245,NM_004377,NM_152247,	2.67 
NM_152253,NM_005198,	2.67 
NM_001004426,NM_003560,	2.67 
NM_153615,	2.67 
NM_016277,NM_183227,	2.67 
NM_181356,NM_003599,	2.67 
NM_006661,	2.67 
NM_021065,	2.67 
NM_001002255,	2.67 
NM_012115,	2.67 
NM_004333,	2.67 
NM_018951,NM_153715,	2.67 
NM_198990,	2.67 
NM_148899,NM_014491,NM_148898,NM_148900,	2.67 
NM_030631,	2.67 
NM_001032,NM_001030001,	2.67 
NM_031464,	2.67 
