gene	comName	lfc_interaction	padj_interaction	log2FoldChange_Stress_Vs_NoStress_WT	log2FoldChange_Stress_Vs_NoStress_KO	padj_Stress_Vs_NoStress_WT	padj_Stress_Vs_NoStress_KO	stressGene	mutantDep	04NB70_02834AAA_TTAACT	05NB70_02835AAA_TGCACG	06NB70_02836AAA_TATGTC	07NB70_02837AAA_CCTAAG	08NB70_02838AAA_GTGTAG	09NB70_02839AAA_GGAGGT	01NB70_02831AAA_TCAGGA	02NB70_02832AAA_GATCAC	03NB70_02833AAA_GTCAGG	10NB70_02840AAA_GGCTGC	11NB70_02841AAA_TGTGCA	12NB70_02842AAA_CCGCAA
227	YDL036C	PUS9	0.0840611046457826	1	-1.70076410081958	-1.61632135940669	0.0461788038479256	0.00137007866407327	Downregulated	-	127.510320151542	353.493560381579	92.042660792119	361.158710224388	117.409852795996	335.459914732586	417.829688891708	110.261572864003	294.049682231332	118.404895036404	415.823991543461	131.389137674982
232	YDL031W	DBP10	0.761211478017	0.109247181992788	-2.36783006681803	-1.60646869869412	2.93085793653547e-11	1.84907027261095e-06	Downregulated	-	368.996345466473	1547.81139878062	295.851409688954	1559.50941860748	508.149842901072	1643.14365507198	1771.17132623005	302.632827648008	1640.48770086954	511.9760954391	1720.21850793965	614.63393217449
236	YDL027C		-1.03592541585112	0.0219162756104055	1.64001949535712	0.598467639842782	0.0401915065194847	1	Upregulated	Less upregulated	1490.23234501132	384.143291050503	1129.49493743472	476.903549886661	673.462915637835	368.395979088149	522.52947172304	1480.32026547204	394.645626152578	661.232970168089	436.084557256715	635.418654518555
238	YDL025C	RTK1	-1.32444416482916	9.51778416305061e-07	2.4866279090192	1.15720584335876	8.39319262896856e-14	1	Upregulated	Less upregulated	2841.55679935475	554.760125107508	3285.92299027865	513.454551885274	1267.08713137439	600.168283812482	533.193338492898	2695.54355788807	468.931861663651	1253.25744535011	502.654987457409	1123.11731809179
240	YDL024C	DIA3	-3.19493161245119	2.02847739612784e-13	3.4324867973645	0.234327815195299	1.31874295946983e-13	1	Upregulated	Less upregulated	333.378937602914	50.061226759241	619.315617615543	62.6588605690504	76.0815846118057	80.5103795358207	40.716582212185	559.518832512015	47.9765271009016	85.0514034768538	60.7816971397634	80.1696433271074
241	YDL022C-A		-4.1111397358707	NA	5.73474285365733	1.64465339071506	0.0105799505501375	1	Upregulated	NA	5.69878525816947	0	19.7234273125969	0.870261952347922	0.939278822367971	0	0	9.38396364800024	0	2.50151186696629	0	0
243	YDL023C		-4.77894834877544	0.448977749238945	5.89005189382951	0.95251195403467	0.000164783844388479	1	Upregulated	-	25.6445336617626	0	56.5404916294445	2.61078585704377	0	0	0	58.6497728000015	3.09525981296139	0.833837288988763	0	4.45386907372819
244	YDL022W	GPD1	-1.38872784640986	0.00486613159347196	6.88738253305943	5.49467055697498	3.29447635840145e-100	0	Upregulated	Less upregulated	119767.808030161	1475.27370286416	194195.550424675	402.06102198474	21329.1434983319	423.289419680754	1037.30340397709	191810.562956037	1724.0597158195	17965.8582285519	408.105680795555	16978.8912205641
245	YDL021W	GPM2	-0.263069269378723	1	2.77435979312194	2.51239272607512	7.76241377775873e-07	1.07846981809302e-05	Upregulated	-	241.486025314931	22.4764691572103	161.732103963295	18.2755009993064	99.5635551710049	18.2978135308683	31.0221578759504	165.392359296004	29.4049682231332	94.2236136557302	17.3661991827896	117.285218941509
246	YDL020C	RPN4	-0.0945989846192158	1	2.31662769503743	2.22018082714537	4.20130579745555e-05	1.7899326314782e-26	Upregulated	-	4967.20370065197	602.77803648882	2830.96926693475	845.894617682181	4021.99191737965	956.365720546719	904.48979057068	3052.13417651208	648.456930815412	4317.60948238381	768.936708260182	3773.16941696006
252	YDL014W	NOP1	1.05653737790555	0.0502184804360427	-2.74871772480624	-1.6973960139813	2.0120500032424e-10	2.72891315250159e-13	Downregulated	-	2312.28211850226	21959.5103665944	3413.46782023344	21869.6828625033	7133.82265588474	20199.5662838433	17001.1119584545	3886.1339457281	25037.5566270447	6291.30234542022	21532.1574089721	6434.35618851266
269	YDR001C	NTH1	-0.780799863380834	0.106215703018485	3.49467562952151	2.71073878142151	6.52711501065383e-38	1.46545090190907e-47	Upregulated	-	6079.89152230956	565.998359686113	5823.67063783279	523.027433361101	3594.62005320223	616.026388872568	455.637943803022	5156.48802457613	476.670011196054	3639.69976643595	465.028222561365	3372.32120032453
271	YDR003W	RCR2	-0.495707880990431	0.954883071187455	1.72763144524308	1.22896044663136	0.00037557571026041	0.460300623649595	Upregulated	-	1461.73841872047	461.789275411774	1619.95082994129	424.687832745786	989.060599953474	455.005629800926	438.1879799978	1589.40884288004	498.336829886784	1010.61079425438	357.936660934162	933.085570946056
288	YDR018C		-0.990627302375828	0.416072433241897	2.55132757012739	1.552082152742	6.72247476178548e-06	0.265039011630603	Upregulated	-	167.401816958728	39.8446498696	202.493853742662	38.2915259033086	117.409852795996	28.0566474139981	36.8388124776912	258.059000320007	27.8573383166525	107.56501027955	51.1338087048804	126.935268601253
290	YDR020C	DAS2	0.38640319916836	1	-1.75298147880845	-1.3658311492236	0.00615027162700765	0.113881187585145	Downregulated	-	134.633801724254	373.926714160862	122.285249338101	451.665953268572	154.981005690715	422.069565445363	438.1879799978	105.569591040003	402.383775684981	166.767457797753	377.232437803929	169.247024801671
291	YDR021W	FAL1	0.979100733782247	0.36547608307981	-2.52037922714987	-1.5369006118846	1.09972949341312e-05	0.0311501033252061	Downregulated	-	68.3854230980337	292.194099043733	44.7064352418864	321.996922368731	94.8671610591651	329.36064355563	393.593628051121	46.9198182400012	232.144485972104	140.918501839101	411.000047326019	133.616072211846
311	YDR034W-B		-1.06208964223869	0.685252564212518	4.4840244702649	3.42144490605962	9.70432122763392e-20	2.8270061869239e-11	Upregulated	-	248.609506887643	16.3465230234256	374.745118939342	7.8323575711313	140.891823355196	9.75883388312978	8.72498190261106	368.32057318401	20.1191887842491	107.56501027955	18.3309880262779	141.781498847014
317	YDR040C	ENA1	-3.0658207927071	8.93767647176921e-09	5.67885936343308	2.60026095417679	9.62268316812091e-46	9.15917770906511e-12	Upregulated	Less upregulated	2731.14283497772	105.230741963303	5815.78126690775	73.1020039972255	351.290279565621	35.3757728263455	63.9832006191478	4748.28560588812	88.2149046693997	408.580271604494	85.8662070704595	449.840776446547
319	YDR042C		-0.74505084980034	0.818034424668833	1.90363611956655	1.15232115694129	0.0120512405575998	1	Upregulated	-	372.558086252829	82.7542728060923	276.127982376357	145.333746042103	309.022732559063	97.5883388312978	110.516437433073	477.409150592012	105.238833640687	259.323396875505	136.035226931851	290.986112816908
321	YDR043C	NRG1	0.297505553736563	1	2.73858207600772	3.03158347197292	3.96274133325343e-12	1.60717776063951e-51	Upregulated	-	886.873455802624	104.209084274338	686.375270478373	120.966411376361	1045.41732929555	139.063382834599	139.599710441777	757.75506457602	100.595943921245	1028.95521461213	120.598605436039	1062.24777408417
340	YDR060W	MAK21	0.9620179826974	0.19395234136403	-2.51947340465262	-1.55911881142672	1.98884259329747e-07	6.42935390375727e-05	Downregulated	-	682.429534665794	2960.76398261797	577.238972682003	2945.83670869772	986.24276348637	3518.05961486829	3941.75293511295	405.856427776011	2561.32749522555	1162.36918085034	3537.88068907163	1284.19891625829
349	YDR069C	DOA4	-0.390767747151177	1	2.01616941584799	1.61933235073918	1.51613614232151e-07	9.96073864971623e-08	Upregulated	-	1994.57484035932	483.244086880021	1922.37671540111	516.935599694666	1465.27496289404	478.182860273359	531.254453625651	2044.53107980805	442.622153253479	1584.29084907865	490.112732492061	1572.95809453834
350	YDR070C	FMP16	-2.91092935830866	2.78793616852889e-08	5.92563795693644	3.0106323320953	5.70298148261448e-52	8.59224245604466e-10	Upregulated	Less upregulated	1748.10237794349	18.3898384013538	1458.218725978	20.0160249040022	170.948745670971	20.7375220016508	29.0832730087035	1063.90687859203	21.6668186907297	159.262922196854	13.5070438088363	111.346726843205
354	YDR074W	TPS2	-2.81395301321573	3.12652169286192e-83	5.84762429744676	3.03007776594115	4.29389901517458e-205	1.42375314971889e-102	Upregulated	Less upregulated	54985.4419116054	901.102081666338	56185.4699378178	881.575357728445	7535.83399185823	899.032571483331	969.442433623452	53080.3903749134	954.88765229859	7511.20629921078	869.274747982966	6861.18530807827
364	YDR083W	RRP8	1.16418911398177	0.299343753572031	-3.29561448436508	-2.12514581768906	1.97966236470626e-08	1.26997027075746e-14	Downregulated	-	133.921453566983	640.579370980492	49.9660158585789	758.868422447388	185.977206828858	735.572103940907	1098.37827729537	62.1687591680016	682.504788757987	174.271993398651	915.584612470405	198.939485293192
366	YDR085C	AFR1	-0.984047886256604	0.183864477402413	3.14299841437508	2.15205527883195	3.25906660455604e-14	3.58508874587761e-12	Upregulated	-	1381.24307694883	130.772184187405	1078.21402642197	130.539292852188	592.68493691419	132.964111657643	157.049674246999	946.607332992025	91.3101644823611	705.426346484493	177.521147201849	687.380460378717
378	YDR096W	GIS1	-1.14939884622647	0.00695666653379368	2.77004773643211	1.6153536765381	1.48199611900606e-12	4.68985116392801e-07	Upregulated	Less upregulated	3575.27540134407	760.113320589292	5435.77656735171	680.544846736075	1922.70374938724	591.629304164743	547.73497499725	4460.90171916812	648.456930815412	2083.75938518292	603.957816023681	1819.40551661797
386	YDR101C	ARX1	1.14217950229297	0.000396242566313867	-3.48618130484081	-2.34677379201429	1.19017853270501e-31	2.47288197488864e-39	Downregulated	Less downregulated	476.560917214422	5286.05688270027	393.153651097765	5837.71717634986	1046.35660811792	5255.13204606539	5412.39710691973	590.016714368015	5504.91957735184	1076.48394008449	5712.51474229428	1220.36012620152
407	YDR119W-A	COX26	-1.5259270928476	0.381994731945506	3.97931901647523	2.44853060407413	3.60045123392243e-08	0.0165909078427393	Upregulated	-	76.9336009852879	9.19491920067692	132.804410571486	6.96209561878338	51.6603352302384	10.978688118521	2.90832730087035	100.877609216003	7.73814953240348	49.196400050337	6.75352190441816	33.4040180529614
408	YDR120C	TRM1	1.40444388428825	6.27141302060002e-07	-3.0363430470521	-1.62996249051952	2.37432905007389e-20	1.69127591292175e-08	Downregulated	Less downregulated	322.693715243846	2142.41617375772	260.349240526279	2178.26566672685	711.034068532554	2312.84363030176	2168.64272401566	215.831163904006	2205.37261673499	677.909715947864	2158.23264288335	784.623268488449
410	YDR122W	KIN1	-0.540939371228032	0.868813274572194	1.52275268014292	0.97992413308473	0.0432833255057513	1	Upregulated	-	2037.31572979559	604.821351866749	1867.15111892584	681.415108688423	1345.9865524533	825.841317359858	616.565387784515	1642.19363840004	693.338198103352	1602.6352694364	683.070501189722	1416.33036544556
432	YDR144C	MKC7	0.299240376092212	1	-1.93227909928307	-1.63819083771638	0.00849610358789028	7.79845534540919e-11	Downregulated	-	929.614345238895	5408.65580537596	1308.32067840226	4308.66692607456	1475.60702994008	4431.73043717631	3635.40912608794	1678.55649753604	5758.73088201467	1470.05514048719	4439.9582577332	1342.09921421676
453	YDR165W	TRM82	0.380150435861698	1	-1.95332679515001	-1.57592716116369	0.00876057737232141	9.54744477948216e-07	Downregulated	-	782.15827668376	2135.26456993497	554.88575506106	2865.77260908171	906.404063585092	2377.49590477749	3353.30137790352	557.172841600015	1776.67913263984	840.507987300673	2580.81015633123	911.558537089703
462	YDR171W	HSP42	-2.14178013604552	4.03892015556848e-06	7.16832130503239	5.02777621577924	3.47869696485287e-94	2.13989720494442e-136	Upregulated	Less upregulated	12446.8593519994	46.9962536923487	8868.96781489775	91.3775049965319	3510.08495918911	109.78688118521	79.494279557123	7127.12039065619	69.6433457916313	3323.67543390921	82.9718405399945	2493.4243697755
516	YDR216W	ADR1	0.0505113062440134	1	1.96634080653818	2.01122386261134	0.00506775418011364	7.33279475020926e-22	Upregulated	-	2243.89669540423	798.936312769928	3818.45552771876	688.377204307207	2734.24065191316	628.22493122648	567.123823669719	3086.15104473608	956.43528220507	2828.37608424988	737.098676425068	2828.2068618174
523	YDR223W	CRF1	-2.40121701931324	0.00021839291563849	4.19756940813643	1.79221544053817	1.49203939246145e-15	0.158948554872866	Upregulated	Less upregulated	307.734403941152	16.3465230234256	231.421547134471	15.6647151422626	74.2030269670697	20.7375220016508	12.6027516371049	182.987291136005	9.28577943888418	85.0514034768538	25.084509930696	55.6733634216024
531	YDR231C	COX20	-0.365986063864193	1	1.77074307198396	1.4023253895332	0.00458435776831595	0.132569749801886	Upregulated	-	427.408894362711	117.490634230872	456.268618498076	120.096149424013	373.832971302453	129.30454895147	116.333092034814	361.282600448009	128.453282237898	295.178400302022	118.669027749062	315.482392722413
534	YDR234W	LYS4	0.861201995545064	0.187565629777397	-1.74686556070032	-0.890918376945011	0.0177565692431729	1	Downregulated	-	817.77568454732	3310.17091224369	1111.08640527629	3133.81329040487	1771.47985898599	3510.74048945594	2578.71687343838	1069.77185587203	4081.1000633896	1691.02202206921	2900.15526352586	1747.40129992603
549	YDR247W	VHS1	-0.537620935759265	1	2.00890704626904	1.46387154227161	0.00762173487932422	0.00525346521973355	Upregulated	-	1203.8683857883	472.005852301415	2198.50469777747	366.380281938475	1093.32054923632	307.403267318588	321.854887962986	2071.50997529605	555.59913642657	911.384156864718	352.147927873233	869.246780889285
551	YDR249C		-1.02350398339181	0.142812221681904	1.89558473806742	0.865924745381186	0.00632360013117549	1	Upregulated	-	2012.3835442911	830.607701127815	3024.2588545982	787.58706687487	1407.03967590722	579.430761810831	606.870963448281	3487.31549068809	832.624889686615	1188.21813680899	798.84516240832	1409.64956183497
557	YDR255C	RMD5	-1.19316439887659	0.000291367542829306	1.80007309931118	0.601940381066432	0.000859073108024835	1	Upregulated	Less upregulated	504.342495347998	152.226995655651	569.349601756965	205.38182075411	298.690665513015	213.474491193464	143.477480176271	489.139105152013	148.572471022147	281.837003678202	179.450724888825	337.009426578766
560	YDR258C	HSP78	-1.32918901453986	0.0119213411666529	4.40960128031001	3.07618668685915	6.58363243699131e-31	5.56787816140506e-69	Upregulated	Less upregulated	6111.23484122949	160.400257167364	3890.77476119829	211.473654420545	1916.12879763066	208.595074251899	252.055032742097	3429.83871334409	213.572927094336	1860.29099173393	222.866222845799	1717.7088394345
581	YDR273W	DON1	-0.227450182774678	1	2.28479411374451	2.05385945449041	5.98087407103549e-05	8.93341741119193e-05	Upregulated	-	200.882180350474	33.7147037358154	170.936370042507	35.6807400462648	197.248552697274	64.6522744757348	42.6554670794319	173.603327488005	34.0478579425753	226.803742604944	45.3450756439505	178.897074461416
590	YDR281C	PHM6	2.1843839321358	0.00381226687315068	-3.4206211353105	-1.2082007967807	6.0393206845824e-06	1	Downregulated	Less downregulated	13.5346149881525	105.230741963303	2.62979030834626	65.2696464260942	33.814037605247	71.9713998880821	68.8304127872651	7.03797273600018	92.8577943888418	23.3474440916854	52.0985975483687	25.9809029300811
608	YDR299W	BFR2	1.22255643187392	0.0902155006217102	-2.76646981179952	-1.54052736554713	6.51384876888279e-07	0.000515512975019082	Downregulated	-	197.320439564118	777.481501301682	113.080983258889	876.353786014358	319.35479960511	960.025283252892	1226.34467853367	98.5316183040026	769.172063520906	335.202590173483	1121.08463613341	373.38269068088
622	YDR312W	SSF2	0.755602401439457	0.867298486967791	-2.13635027790799	-1.375385505141	0.0025515612759831	0.146925777821922	Downregulated	-	135.346149881525	381.07831798361	88.0979753295996	398.579974175348	147.466775111771	455.005629800926	548.704417430874	70.3797273600018	359.050138303522	180.942691710562	496.866254396479	196.712550756328
640	YDR324C	UTP4	1.18383711062329	0.00371351412389891	-3.47150623118276	-2.28454972560892	4.23465724353248e-24	3.59429859046794e-27	Downregulated	Less downregulated	247.184810573101	2349.81268461744	178.825740967545	2223.51928824894	417.979075953747	2340.90027771576	2294.67024038671	163.046368384004	1857.15588777684	502.803885260224	2440.91577402542	532.237354310519
662	YDR345C	HXT3	1.54580405356445	0.0131416772726592	-2.31789115246538	-0.777608530877457	0.000813775939207979	1	Downregulated	Less downregulated	2182.63475387891	22422.3212996952	4896.66955414073	16481.8911155173	9874.63825955448	13380.5811080063	13143.7005150668	4506.64854195212	21674.5568402622	8249.98613725482	15933.4877502094	8930.00749282502
663	YDR346C	SVF1	0.0868952072189038	1	-1.79162289635737	-1.70735200141324	0.00142808906184485	8.60700446830216e-08	Downregulated	-	1492.36938948313	4620.95772718464	1211.01843699345	5197.20437942179	1521.63169223611	6083.41307189603	4783.22896749811	1129.59462412803	3740.62148396384	1694.35737122517	4451.53572385506	1659.06622996375
677	YDR358W	GGA1	-0.870994196052018	0.418809225557475	3.52538803036343	2.6554716971575	3.39179381478514e-19	7.07346782177377e-28	Upregulated	-	2019.50702586381	143.032076454974	1518.70390306996	114.874577709926	922.371803565348	173.219301425554	144.446922609894	1133.11361049603	112.976983173091	917.221017887639	151.471848427664	941.250997581224
689	YDR366C		-3.337684558712	1.3997404176894e-05	3.20842276773626	-0.124312857389173	1.02205601469153e-06	1	Upregulated	Less upregulated	146.743720397864	16.3465230234256	81.523499558734	11.313405380523	13.1499035131516	10.978688118521	12.6027516371049	146.624432000004	10.8334093453649	7.50453560089887	7.71831074790647	7.42311512288031
691	YDR368W	YPR1	-1.13304629829668	0.000419774466429955	1.66268475325906	0.5250326009825	0.00645708525802459	1	Upregulated	Less upregulated	5311.26786061395	2032.0771433496	5611.97251801091	1347.16550223458	1956.51778699248	1123.48575079532	1684.89094963756	6907.77024038418	1860.2511475898	1779.40877470202	1385.43677924921	1888.44048726075
705	YDR379C-A	SDH6	-0.765070250934361	0.75587037995623	2.29901046712964	1.53472550348475	2.42688205498145e-05	0.120502854407904	Upregulated	-	512.178325077982	66.4077497826667	358.966377089264	51.3454551885274	183.159370361754	51.2338778864314	94.0359160614748	468.025186944012	111.42935326661	159.262922196854	72.3591632616231	172.216270850823
706	YDR380W	ARO10	0.0841392965433926	1	4.1521094102724	4.22797304596113	4.52986015805452e-36	7.07193562118195e-179	Upregulated	-	2831.58392515296	237.024583839672	3801.36189071451	197.549463182978	3649.09822489957	176.878864131727	153.171904512505	3311.36617228809	162.501140180473	3509.6211493537	181.380302575802	3414.63295652494
719	YDR391C		-0.60141335524858	0.775623972886542	2.005917783586	1.40236222294663	7.98219129206608e-05	0.00245954491772066	Upregulated	-	2212.5533764843	390.273237184287	1616.00614447877	448.18490545918	1235.15165141388	486.721839921098	536.101665793769	1779.43410675205	456.550822411805	1261.59581824	444.76765684811	1190.66766571
726	YDR398W	UTP5	0.877162003919546	0.0220775668980011	-2.59946462644103	-1.72493430905236	3.66534553809917e-15	3.47106285523221e-10	Downregulated	Less downregulated	455.902820653558	2861.66318678845	453.638828189729	2674.31497956517	746.726663782537	2710.5161110393	2262.67864007714	389.43449139201	2678.94736811809	861.353919525392	2875.07075359516	918.981652212583
727	YDR399W	HPT1	0.705431689186304	0.0979518141025887	-4.55268114735108	-3.85017376146656	1.88780518498082e-85	6.34043190147614e-170	Downregulated	-	312.72084104205	6768.48218938718	294.536514534781	6345.0798945687	442.400325335314	6686.02106417929	7915.49747053548	315.535777664008	6772.42847075953	422.755505517303	5790.66263861683	455.779268544851
730	YDR402C	DIT2	-0.248735825092272	1	2.79354020090439	2.51512977535961	0.00108354402804263	2.45688781593623e-07	Upregulated	-	65.536030468949	21.4548114682462	144.638466959044	28.7186444274814	133.377592776252	20.7375220016508	17.4499638052221	118.472541056003	6.19051962592278	160.096759485842	24.1197210872077	136.585318260998
741	YDR412W	RRP17	0.987960832366347	0.207494758261779	-2.09601161063886	-1.10752412983362	0.000636099616789312	1	Downregulated	-	126.797971994271	372.905056471897	102.561822025504	348.975042891517	219.791244434105	517.218195805879	541.918320395509	79.7636910080021	400.8361457785	214.296183270112	515.197242422757	213.785715538953
759	YDR429C	TIF35	0.38966185312321	1	-1.74910727934727	-1.3611033704983	0.0167592971374452	0.00699496531951742	Downregulated	-	1258.71919389818	2910.70275585873	795.511568274743	2838.79448855892	1222.00174790073	3497.32209286664	3404.68182688556	801.155896448021	3203.59390641504	1228.24232668045	3074.78204419724	1256.73339030364
771	YDR441C	APT2	0.409665390926849	1	-2.3983289006579	-1.99918896957263	0.000445953448383018	2.52369136994458e-12	Downregulated	-	137.483194353339	1387.41114161325	286.647143609742	938.14238463106	244.212493815673	766.068459825688	890.917596499952	315.535777664008	1573.93961489087	212.628508692135	912.69024593994	207.847223440649
780	YDR449C	UTP6	1.29072887339544	0.0408359152526466	-2.97905670698627	-1.68703752728171	1.43203705193829e-09	6.25340668119656e-05	Downregulated	Less downregulated	106.852223590678	652.839263248062	68.3745480170027	723.187682401124	196.309273874906	618.46609734335	983.01462769418	100.877609216003	527.741798109917	214.296183270112	800.774740095296	262.035963837675
804	YDR471W	RPL27B	0.294440885109457	1	-1.73199281516972	-1.44141157597736	0.0047394862519531	0.000171316105781418	Downregulated	-	5943.12067611349	15279.9123961471	4951.895150616	16320.8926543329	6474.44892258243	17058.4416277109	22009.2515705532	5836.82538905615	17749.7673974271	5607.55576844943	14432.2763097416	5746.23341662165
825	YDR492W	IZH1	1.46710172197083	0.00921282157007137	-1.91652564204294	-0.455828366407935	0.0192223782330668	1	Downregulated	Less downregulated	515.027717707066	2923.98430581526	813.920100433166	2346.22622353	1681.30909203867	1682.1789906045	2254.92310060815	1035.75498764803	3660.14472882685	1446.7076963955	2245.06363879729	1507.63468145699
829	YDR496C	PUF6	1.0821317422889	0.181697031350016	-3.30576468933336	-2.22183686117359	1.95520288369051e-12	2.00957667392766e-23	Downregulated	-	354.74938232105	2213.93221198521	189.34490220093	2469.8034207634	490.303545276081	2296.98552524167	2958.73830741877	179.468304768005	1942.27553263327	527.819003929887	2750.61299278517	611.664686125338
834	YDR501W	PLM2	0.57193187585133	1	1.81974338881179	2.38733083555135	0.0165854716113499	5.88909673288746e-27	Upregulated	-	795.692891671913	198.201591659036	670.596528628295	220.176273944024	1184.43059500601	247.630409784418	217.155105131653	524.328968832014	140.834321489743	1289.94628606562	214.183123254405	1127.57118716552
848	YDR513W	GRX2	-0.870845077916334	0.147856708602506	2.07694205492402	1.20092986376247	3.12670104856837e-07	0.960980159067178	Upregulated	-	6901.22894764323	1923.78142831941	8841.35501666011	1561.24994251217	4037.95965735991	1175.93948291714	1762.44634432743	8816.23384729623	2081.56222421654	3010.98645053842	1587.07764753827	3028.63097013517
851	YDR516C	EMI2	-1.04803620932456	0.0510584694183484	3.90657150499346	2.85530235090792	1.31452812419524e-30	6.40116370042071e-54	Upregulated	-	7805.19875922037	570.084990441969	10790.0296351447	536.08136264632	4528.26320263599	568.45207369231	538.040550661016	10670.7396632323	829.529629873653	3841.48839037123	516.162031266245	3499.25646892578
858	YDR523C	SPS1	0.0687393905660344	1	1.79477749222786	1.85726108782441	0.0295125209361266	0.000333813504605187	Upregulated	-	203.019224822287	56.1911728930256	165.676789425814	77.4533137589651	232.001869124889	63.4324202403436	63.0137581855243	211.139182080005	44.8812672879402	275.166305366292	55.9577529223219	217.497273100393
867	snR84		1.09355155227875	0.857723198174758	-2.91181385758018	-1.82325106838223	4.97250091138011e-07	0.207640744706972	Downregulated	-	23.5074891899491	217.613087749354	27.6127982376357	120.966411376361	40.3889893618228	76.850816829647	151.233019645258	37.535854592001	287.859162605409	9.17221017887639	116.739450062085	40.8271331758417
873	YDR533C	HSP31	-0.829642868559184	0.0885354582080855	1.76613483068431	0.931855491372024	0.000127711936136115	1	Upregulated	-	2241.04730277515	677.3590477832	2432.55603522029	806.732829826524	1623.07380505185	608.70726346022	642.740333492348	2456.25248486406	758.338654175541	1278.27256401977	749.640931390416	1290.1374083566
874	YDR534C	FIT1	-3.22567709559632	4.42125875565631e-12	2.33566084255362	-0.898266986231276	0.000195933577526237	1	Upregulated	Less upregulated	1470.998944765	394.359867940144	2955.88430658119	244.543608609766	117.409852795996	147.602362482338	508.957277652312	3135.41685388808	581.908844836742	120.072569614382	219.007067471846	96.5004965974441
875	YDR535C		-3.48296401335495	4.07454785008838e-06	3.40272619832961	-0.0811967581335904	2.53538244581724e-06	1	Upregulated	Less upregulated	148.880764869678	33.7147037358154	326.093998234936	19.1457629516543	17.8462976249915	15.8581050600859	7.75553946898761	242.810059392006	26.3097084101718	20.0120949357303	17.3661991827896	12.6192957088965
876	YDR536W	STL1	-11.7540523025303	1.712009671364e-43	11.181454240593	-0.555437638625578	1.49044842979199e-37	1	Upregulated	Less upregulated	49517.4574563918	15.3248653344615	80745.0816274635	20.8862868563501	9.39278822367971	23.1772304724332	14.5416365043518	85075.0144327702	63.4528261657085	15.0090712017977	21.2253545567428	20.0424108317768
904	YOL153C		-2.47400545045745	7.37502335090617e-05	4.85962017919056	2.38115125398109	1.68968212697425e-23	5.58757228003625e-05	Upregulated	Less upregulated	424.559501733626	31.6713883578872	969.077728625596	19.1457629516543	108.017064572317	21.957376237042	20.3582911060925	821.096819200021	23.2144485972104	113.401871302472	18.3309880262779	90.5620044991398
905	YOL152W	FRE7	1.88420968038797	0.02036192939322	-2.89537286200323	-1.03293726487546	0.000427004106049978	1	Downregulated	Less downregulated	9.2605260445254	83.7759304950564	23.6681127751163	181.014486088368	123.045525730204	240.311284372071	204.552353494548	25.8059000320007	131.548542050859	122.574081481348	301.978908011841	112.089038355493
906	YOL151W	GRE2	-4.69748959047516	8.49511165056715e-54	4.40069118357278	-0.301845206067409	1.051936539882e-78	1	Upregulated	Less upregulated	24519.0235732742	1313.85178800784	26505.6565178219	745.814493162169	631.195368631277	553.813822867615	1115.82824110059	29069.1733905928	1327.86645976044	475.287254723595	508.443720518339	382.290428828336
913	YOL144W	NOP8	1.13636310455753	0.0240501030180307	-2.87333870641564	-1.73496136365071	9.47258000784157e-12	1.12158157394283e-05	Downregulated	Less downregulated	85.4817788725421	468.940879234523	76.2639189420414	523.897695313449	145.588217467036	547.714551690659	653.404200262206	59.8227682560016	493.693940167342	172.604318820674	614.570493302053	193.000993194888
916	YOL141W	PPM2	1.02680109353957	0.206426708461337	-3.50054829890896	-2.47949358246229	8.93868785098566e-15	4.74167341271605e-18	Downregulated	-	35.6174078635592	504.698898348267	42.0766449335401	577.853936359021	88.2922093025893	537.955717807529	376.143664245899	28.1518909440007	300.240201857255	109.232684857528	459.239489500435	88.3350699622757
933	YOL124C	TRM11	0.790322713068536	0.21560618702533	-2.64383775660952	-1.85165025474763	3.80568623905692e-11	3.72975362969768e-15	Downregulated	-	371.133389938287	1674.49695221216	244.570498676202	2019.87799139953	510.967679368176	1870.03654285474	2111.44562043188	272.134945792007	1728.70260553894	546.997261576628	1871.69035636732	557.475945728312
948	YOL109W	ZEO1	1.55066707276171	0.00219855665544758	-2.45795821503379	-0.910199543935054	1.3951971613429e-05	1	Downregulated	Less downregulated	1839.99529023147	6259.69666028306	1312.26536386478	6214.54060171651	3841.650383485	7716.79789308487	9085.61448791899	868.016637440023	6541.8316146939	3867.33734632988	7586.13467634857	3880.80458624183
970	YOL093W	TRM10	0.439466463164981	1	-1.81374466973472	-1.37310738270884	0.0151619497080357	0.108069626965902	Downregulated	-	136.770846196067	445.442752388349	119.655459029755	424.687832745786	154.981005690715	450.126212859361	409.104706989097	85.6286682880022	340.478579425753	200.120949357303	457.309911813458	164.793155727943
974	YOL089C	HAL9	-0.228658600326699	1	1.54165399039323	1.30779142221758	0.0253173524492462	0.104442688735375	Upregulated	-	1521.57566393125	525.132052127549	1526.593273995	630.069653499896	1267.08713137439	531.856446630573	559.368284200732	1481.49326092804	453.455562598844	1460.04909301932	508.443720518339	1462.35367920742
980	YOL085C		-0.787294758523826	1	8.11672882347502	7.32078076187151	2.1741207417888e-07	9.06593757785523e-06	Upregulated	-	50.5767191662541	0	82.8383947129071	0	28.1783646710391	0	0	45.7468227840012	0	28.3504678256179	0	33.4040180529614
