ACC	BLCA	BRCA	CESC	CHOL	COAD	COADREAD	DLBC	GBM	GBMLGG	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	STES	TGCT	THCA	THYM	UCEC	UCS	UVM
BCYRN1	0.366666666666667	0.394607843137255	0.309259259259259	0.294915254237288	0.194444444444444	0.208425720620843	0.238636363636364	0.208333333333333	0.126516464471404	0.102752293577982	0.262452107279693	0.727272727272727	0.176136363636364	0.170138888888889	0.0104712041884817	0.0760233918128655	0.221621621621622	0.352713178294574	0.546906187624751	0.521588946459413	0.16304347826087	0.0987654320987654	0.0934959349593496	0.321212121212121	0.459143968871595	0.32425068119891	0.253968253968254	0.312	0.42	0.0240480961923848	0.016260162601626	0.241187384044527	0.5	0.1375
BEND4	0.5	0.46078431372549	0.397222222222222	0.461016949152542	0.388888888888889	0.334811529933481	0.36038961038961	0.0625	0.168110918544194	0.163302752293578	0.452107279693487	0.363636363636364	0.159090909090909	0.114583333333333	0.031413612565445	0.157894736842105	0.32972972972973	0.420542635658915	0.688622754491018	0.613126079447323	0.201086956521739	0.0987654320987654	0.0955284552845529	0.43030303030303	0.408560311284047	0.354223433242507	0.424036281179138	0.4912	0.626666666666667	0.0140280561122244	0.0569105691056911	0.205936920222635	0.660714285714286	0.1375
BPIFB1	0.611111111111111	0.629901960784314	0.472222222222222	0.457627118644068	0.388888888888889	0.716186252771619	0.761363636363636	0.125	0.417677642980936	0.263302752293578	0.469348659003831	0.378787878787879	0.223484848484848	0.350694444444444	0.0157068062827225	0.0896686159844055	0.324324324324324	0.531007751937985	0.630738522954092	0.614853195164076	0.25	0.0740740740740741	0.0914634146341463	0.884848484848485	0.431906614785992	0.501362397820163	0.6281179138322	0.6448	0.373333333333333	0.0240480961923848	0.0894308943089431	0.282003710575139	0.803571428571429	0.1125
BRD2	0.366666666666667	0.443627450980392	0.385185185185185	0.36271186440678	0.361111111111111	0.299334811529933	0.318181818181818	0.291666666666667	0.18370883882149	0.131192660550459	0.337164750957854	0.803030303030303	0.206439393939394	0.111111111111111	0.00523560209424084	0.0721247563352826	0.427027027027027	0.488372093023256	0.487025948103792	0.630397236614853	0.385869565217391	0.0987654320987654	0.0833333333333333	0.36969696969697	0.486381322957198	0.591280653950954	0.344671201814059	0.3872	0.28	0.0120240480961924	0.16260162601626	0.215213358070501	0.696428571428571	0.5375
BRSK1	0.677777777777778	0.531862745098039	0.398148148148148	0.420338983050847	0.305555555555556	0.297117516629712	0.308441558441558	0.208333333333333	0.462738301559792	0.520183486238532	0.352490421455939	0.318181818181818	0.119318181818182	0.0763888888888889	0.0471204188481675	0.584795321637427	0.313513513513514	0.498062015503876	0.620758483033932	0.692573402417962	0.293478260869565	0.141975308641975	0.0853658536585366	0.339393939393939	0.521400778210117	0.376021798365123	0.399092970521542	0.4432	0.56	0.0220440881763527	0.0487804878048781	0.23191094619666	0.732142857142857	0.0625
BST1	0.511111111111111	0.475490196078431	0.414814814814815	0.474576271186441	0.333333333333333	0.34589800443459	0.37012987012987	0.0625	0.175043327556326	0.163302752293578	0.482758620689655	0.348484848484849	0.159090909090909	0.118055555555556	0.031413612565445	0.15009746588694	0.343243243243243	0.401162790697674	0.692614770459082	0.644214162348877	0.217391304347826	0.0925925925925926	0.0995934959349594	0.436363636363636	0.416342412451362	0.367847411444142	0.442176870748299	0.5104	0.633333333333333	0.0140280561122244	0.0569105691056911	0.235621521335807	0.642857142857143	0.1375
BTG2	0.3	0.463235294117647	0.77037037037037	0.535593220338983	0.638888888888889	0.314855875831486	0.334415584415584	0.375	0.214904679376083	0.163302752293578	0.337164750957854	0.787878787878788	0.174242424242424	0.131944444444444	0.0157068062827225	0.105263157894737	0.751351351351351	0.742248062015504	0.554890219560878	0.599309153713299	0.347826086956522	0.228395061728395	0.0752032520325203	0.387878787878788	0.447470817120623	0.596730245231608	0.351473922902494	0.416	0.486666666666667	0.062124248496994	0.203252032520325	0.450834879406308	0.732142857142857	0.15
BTK	0.644444444444444	0.333333333333333	0.323148148148148	0.345762711864407	0.472222222222222	0.28159645232816	0.301948051948052	0.1875	0.216637781629116	0.223853211009174	0.350574712643678	0.712121212121212	0.142045454545455	0.451388888888889	0.0418848167539267	0.231968810916179	0.359459459459459	0.319767441860465	0.411177644710579	0.666666666666667	0.190217391304348	0.333333333333333	0.0934959349593496	0.357575757575758	0.583657587548638	0.384196185286104	0.26984126984127	0.3232	0.34	0.0240480961923848	0.0731707317073171	0.269016697588126	0.589285714285714	0.2875
C10orf10	0.388888888888889	0.45343137254902	0.339814814814815	0.305084745762712	0.25	0.23059866962306	0.233766233766234	0.145833333333333	0.838821490467938	0.538532110091743	0.327586206896552	0.772727272727273	0.168560606060606	0.0833333333333333	0.0157068062827225	0.200779727095517	0.281081081081081	0.422480620155039	0.574850299401198	0.464594127806563	0.228260869565217	0.0617283950617284	0.146341463414634	0.242424242424242	0.536964980544747	0.607629427792916	0.331065759637188	0.3648	0.586666666666667	0.0240480961923848	0.032520325203252	0.291280148423006	0.642857142857143	0.0125
C10orf82	0.411111111111111	0.480392156862745	0.383333333333333	0.355932203389831	0.388888888888889	0.263858093126386	0.274350649350649	0.166666666666667	0.894280762564991	0.603669724770642	0.308429118773946	0.772727272727273	0.204545454545455	0.0902777777777778	0.0209424083769634	0.276803118908382	0.383783783783784	0.436046511627907	0.600798403193613	0.583765112262522	0.255434782608696	0.0925925925925926	0.150406504065041	0.303030303030303	0.540856031128405	0.645776566757493	0.35827664399093	0.3904	0.546666666666667	0.0180360721442886	0.0487804878048781	0.330241187384045	0.678571428571429	0.0125
C11orf96	0.344444444444444	0.519607843137255	0.356481481481481	0.349152542372881	0.388888888888889	0.235033259423503	0.253246753246753	0.166666666666667	0.204506065857886	0.188073394495413	0.396551724137931	0.348484848484849	0.0946969696969697	0.0972222222222222	0.0261780104712042	0.169590643274854	0.221621621621622	0.403100775193798	0.489021956087824	0.487046632124352	0.168478260869565	0.364197530864198	0.113821138211382	0.303030303030303	0.443579766536965	0.430517711171662	0.312925170068027	0.3712	0.733333333333333	0.0240480961923848	0.0731707317073171	0.202226345083488	0.535714285714286	0.15
C12orf56	0.8	0.404411764705882	0.334259259259259	0.233898305084746	0.305555555555556	0.317073170731707	0.306818181818182	0.291666666666667	0.228769497400347	0.192660550458716	0.254789272030651	0.333333333333333	0.242424242424242	0.392361111111111	0.0157068062827225	0.152046783625731	0.232432432432432	0.47093023255814	0.441117764471058	0.523316062176166	0.315217391304348	0.0864197530864197	0.0975609756097561	0.278787878787879	0.447470817120623	0.313351498637602	0.315192743764172	0.3488	0.64	0.030060120240481	0.0894308943089431	0.179962894248609	0.571428571428571	0.075
C18orf32	0.444444444444444	0.568627450980392	0.475	0.379661016949153	0.472222222222222	0.634146341463415	0.696428571428571	0.375	0.220103986135182	0.192660550458716	0.5727969348659	0.378787878787879	0.231060606060606	0.184027777777778	0.0261780104712042	0.161793372319688	0.32972972972973	0.602713178294574	0.598802395209581	0.708117443868739	0.717391304347826	0.111111111111111	0.241869918699187	0.866666666666667	0.478599221789883	0.419618528610354	0.53968253968254	0.6032	0.833333333333333	0.0200400801603206	0.0813008130081301	0.239332096474954	0.642857142857143	0.0375
C19orf67	0.677777777777778	0.450980392156863	0.4	0.379661016949153	0.333333333333333	0.250554323725055	0.279220779220779	0.104166666666667	0.447140381282496	0.352293577981651	0.331417624521073	0.318181818181818	0.113636363636364	0.0729166666666667	0.0471204188481675	0.245614035087719	0.345945945945946	0.556201550387597	0.574850299401198	0.708117443868739	0.217391304347826	0.135802469135802	0.0792682926829268	0.357575757575758	0.482490272373541	0.389645776566757	0.392290249433107	0.432	0.56	0.030060120240481	0.0487804878048781	0.25974025974026	0.732142857142857	0.075
C1orf116	0.3	0.470588235294118	0.769444444444444	0.538983050847458	0.638888888888889	0.319290465631929	0.339285714285714	0.375	0.206239168110919	0.155045871559633	0.335249042145594	0.787878787878788	0.176136363636364	0.131944444444444	0.0157068062827225	0.0974658869395711	0.745945945945946	0.744186046511628	0.560878243512974	0.590673575129534	0.347826086956522	0.228395061728395	0.0873983739837398	0.393939393939394	0.455252918287938	0.588555858310627	0.356009070294785	0.4224	0.5	0.062124248496994	0.211382113821138	0.445269016697588	0.767857142857143	0.15
C1orf162	0.388888888888889	0.352941176470588	0.455555555555556	0.36271186440678	0.416666666666667	0.310421286031042	0.331168831168831	0.125	0.190641247833622	0.286238532110092	0.312260536398467	0.818181818181818	0.159090909090909	0.142361111111111	0.0157068062827225	0.393762183235867	0.367567567567568	0.529069767441861	0.554890219560878	0.48013816925734	0.309782608695652	0.746913580246914	0.0934959349593496	0.387878787878788	0.381322957198444	0.433242506811989	0.331065759637188	0.3776	0.44	0.0140280561122244	0.0894308943089431	0.155844155844156	0.553571428571429	0.2625
C1orf61	0.311111111111111	0.514705882352941	0.742592592592593	0.566101694915254	0.638888888888889	0.299334811529933	0.316558441558442	0.3125	0.197573656845754	0.152293577981651	0.323754789272031	0.787878787878788	0.183712121212121	0.121527777777778	0.0104712041884817	0.101364522417154	0.754054054054054	0.746124031007752	0.564870259481038	0.625215889464594	0.364130434782609	0.246913580246914	0.0873983739837398	0.363636363636364	0.431906614785992	0.5858310626703	0.387755102040816	0.4256	0.46	0.0601202404809619	0.195121951219512	0.458256029684601	0.75	0.1
C1orf64	0.4	0.392156862745098	0.480555555555556	0.4	0.805555555555556	0.368070953436807	0.391233766233766	0.125	0.240901213171577	0.31743119266055	0.289272030651341	0.818181818181818	0.202651515151515	0.1875	0.031413612565445	0.403508771929825	0.451351351351351	0.47093023255814	0.554890219560878	0.680483592400691	0.358695652173913	0.62962962962963	0.0995934959349594	0.454545454545455	0.490272373540856	0.403269754768392	0.340136054421769	0.3968	0.366666666666667	0.0120240480961924	0.0731707317073171	0.226345083487941	0.607142857142857	0.3
C1QTNF3	0.744444444444444	0.563725490196078	0.42962962962963	0.444067796610169	0.361111111111111	0.305986696230599	0.324675324675325	0.1875	0.155979202772964	0.124770642201835	0.482758620689655	0.272727272727273	0.331439393939394	0.145833333333333	0.0157068062827225	0.0896686159844055	0.437837837837838	0.645348837209302	0.794411177644711	0.57167530224525	0.201086956521739	0.104938271604938	0.0995934959349594	0.375757575757576	0.517509727626459	0.438692098092643	0.403628117913832	0.4848	0.726666666666667	0.0440881763527054	0.0975609756097561	0.215213358070501	0.553571428571429	0.05
C2orf66	0.322222222222222	0.41421568627451	0.305555555555556	0.31864406779661	0.222222222222222	0.226164079822616	0.248376623376623	0.166666666666667	0.121317157712305	0.0981651376146789	0.310344827586207	0.727272727272727	0.189393939393939	0.190972222222222	0.00523560209424084	0.0721247563352826	0.237837837837838	0.343023255813953	0.429141716566866	0.530224525043178	0.16304347826087	0.0925925925925926	0.0752032520325203	0.309090909090909	0.389105058365759	0.348773841961853	0.267573696145125	0.3104	0.333333333333333	0.0220440881763527	0.016260162601626	0.200371057513915	0.5	0.1125
C4orf47	0.522222222222222	0.517156862745098	0.418518518518519	0.43728813559322	0.666666666666667	0.376940133037694	0.404220779220779	0.229166666666667	0.202772963604853	0.23394495412844	0.457854406130268	0.393939393939394	0.170454545454545	0.128472222222222	0.031413612565445	0.269005847953216	0.5	0.455426356589147	0.720558882235529	0.791018998272884	0.228260869565217	0.123456790123457	0.0975609756097561	0.478787878787879	0.498054474708171	0.408719346049046	0.494331065759637	0.5344	0.72	0.0160320641282565	0.0569105691056911	0.250463821892393	0.75	0.1
C4orf48	0.533333333333333	0.502450980392157	0.414814814814815	0.48135593220339	0.333333333333333	0.343680709534368	0.371753246753247	0.0833333333333333	0.188908145580589	0.176146788990826	0.488505747126437	0.348484848484849	0.160984848484848	0.111111111111111	0.031413612565445	0.161793372319688	0.354054054054054	0.430232558139535	0.684630738522954	0.675302245250432	0.239130434782609	0.0925925925925926	0.0975609756097561	0.448484848484848	0.45136186770428	0.384196185286104	0.469387755102041	0.528	0.653333333333333	0.0160320641282565	0.0650406504065041	0.252319109461967	0.75	0.1375
C5AR1	0.688888888888889	0.519607843137255	0.407407407407407	0.406779661016949	0.333333333333333	0.286031042128603	0.303571428571429	0.166666666666667	0.450606585788561	0.496330275229358	0.333333333333333	0.318181818181818	0.121212121212121	0.0763888888888889	0.0471204188481675	0.54775828460039	0.308108108108108	0.525193798449612	0.610778443113772	0.68566493955095	0.293478260869565	0.12962962962963	0.109756097560976	0.351515151515152	0.525291828793774	0.365122615803815	0.387755102040816	0.4288	0.566666666666667	0.0240480961923848	0.0569105691056911	0.218923933209648	0.75	0.0625
C6orf118	0.411111111111111	0.54656862745098	0.473148148148148	0.396610169491525	0.75	0.277161862527716	0.301948051948052	0.270833333333333	0.337954939341421	0.259633027522936	0.291187739463602	0.787878787878788	0.303030303030303	0.131944444444444	0.00523560209424084	0.171539961013645	0.489189189189189	0.581395348837209	0.459081836327345	0.763385146804836	0.527173913043478	0.172839506172839	0.130081300813008	0.36969696969697	0.424124513618677	0.659400544959128	0.374149659863946	0.4032	0.32	0.0180360721442886	0.170731707317073	0.209647495361781	0.589285714285714	0.375
C8B	0.4	0.333333333333333	0.425925925925926	0.366101694915254	0.5	0.305986696230599	0.321428571428571	0.104166666666667	0.185441941074523	0.281651376146789	0.262452107279693	0.818181818181818	0.168560606060606	0.138888888888889	0.0261780104712042	0.389863547758285	0.378378378378378	0.465116279069767	0.518962075848303	0.542314335060449	0.304347826086957	0.716049382716049	0.107723577235772	0.363636363636364	0.431906614785992	0.370572207084469	0.27437641723356	0.3184	0.413333333333333	0.0140280561122244	0.0650406504065041	0.157699443413729	0.535714285714286	0.3
C9	0.744444444444444	0.563725490196078	0.424074074074074	0.444067796610169	0.361111111111111	0.297117516629712	0.316558441558442	0.1875	0.152512998266898	0.120183486238532	0.477011494252874	0.272727272727273	0.333333333333333	0.142361111111111	0.0157068062827225	0.0838206627680312	0.432432432432432	0.647286821705426	0.782435129740519	0.525043177892919	0.190217391304348	0.0987654320987654	0.0894308943089431	0.36969696969697	0.509727626459144	0.438692098092643	0.394557823129252	0.4784	0.726666666666667	0.0440881763527054	0.0975609756097561	0.205936920222635	0.5	0.05
CACNA1I	0.588888888888889	0.566176470588235	0.558333333333333	0.372881355932203	0.277777777777778	0.374722838137472	0.38961038961039	0.0833333333333333	0.395147313691508	0.291743119266055	0.367816091954023	0.409090909090909	0.15530303030303	0.229166666666667	0.0575916230366492	0.175438596491228	0.354054054054054	0.571705426356589	0.668662674650699	0.863557858376511	0.326086956521739	0.407407407407407	0.111788617886179	0.43030303030303	0.536964980544747	0.482288828337875	0.410430839002268	0.456	0.573333333333333	0.182364729458918	0.16260162601626	0.282003710575139	0.839285714285714	0.0875
CACNB1	0.4	0.458333333333333	0.547222222222222	0.267796610169492	0.277777777777778	0.356984478935698	0.366883116883117	0.145833333333333	0.211438474870017	0.147706422018349	0.241379310344828	0.757575757575758	0.115530303030303	0.65625	0.0680628272251309	0.0760233918128655	0.364864864864865	0.503875968992248	0.548902195608782	0.837651122625216	0.255434782608696	0.253086419753086	0.103658536585366	0.393939393939394	0.428015564202335	0.365122615803815	0.378684807256236	0.3984	0.473333333333333	0.0440881763527054	0.121951219512195	0.274582560296846	0.75	0.125
