ensembl_gene_id	external_gene_name	log2FoldChange	lfcSE	padj	stressType
YJL142C	IRC9	2.79970021543385	0.122594043290047	1.75225074715294e-47	upregulated
YJL143W	TIM17	-0.740293421111957	0.0963541991763185	1	unresponsive
YJL144W		4.59807548006432	0.146454645868331	1.87192876510595e-131	upregulated
YJL145W	SFH5	-0.822834556858261	0.06539467093383	1	unresponsive
YJL146W	IDS2	0.619925986996509	0.0499891958508821	1	unresponsive
YJL147C		0.063292314942903	0.0882333409042364	1	unresponsive
YJL148W	RPA34	-3.58934865178244	0.17105524174709	1.94074564347762e-50	downregulated
YJL149W	DAS1	1.05095169006045	0.077375811090513	1	unresponsive
YJL150W		0.563715308441674	0.2743558008515	1	unresponsive
YJL151C	SNA3	0.0868878538520865	0.0947676189568522	1	unresponsive
YJL152W		0.504353692851105	0.201729055731258	1	unresponsive
YJL153C	INO1	1.67940752218432	0.162524921500422	0.000175752587172365	upregulated
YJL154C	VPS35	0.435625539151948	0.0575609038602013	1	unresponsive
YJL155C	FBP26	2.20630248311139	0.0733460468777581	2.12265737672065e-59	upregulated
YJL156C	SSY5	0.323054869864038	0.0536662273545406	1	unresponsive
YJL156W-A		-0.0435882016406455	0.306695272561497	1	unresponsive
YJL157C	FAR1	-2.78583726764813	0.0527913302178399	1.41481439454075e-248	downregulated
YJL158C	CIS3	-1.59817052192847	0.108415535700124	2.39888636646477e-07	downregulated
YJL159W	HSP150	0.0884400967999924	0.0917785380842786	1	unresponsive
YJL160C		0.645899064718952	0.111987758490901	1	unresponsive
YJL161W	FMP33	3.67044918208572	0.122931289331206	5.66826386039148e-103	upregulated
YJL162C	JJJ2	-0.617937972953138	0.107326725654802	1	unresponsive
YJL163C		3.19295135501438	0.140249716406579	9.16496324826981e-54	upregulated
YJL164C	TPK1	3.53303365228308	0.102669687029432	1.47585465775308e-132	upregulated
YJL165C	HAL5	1.27383815665144	0.0705094216832321	0.00060428664465347	upregulated
YJL166W	QCR8	1.39470870914063	0.0974338957939232	0.000302963399688707	upregulated
YJL167W	ERG20	0.104155711025169	0.0703701195888128	1	unresponsive
YJL168C	SET2	-0.469658689539809	0.106738689234944	1	unresponsive
YJL169W		-0.557925027800879	0.240355632355506	1	unresponsive
YJL170C	ASG7	0.704064577463684	0.126917099148118	1	unresponsive
YJL171C		1.08384208976969	0.104213198221582	1	unresponsive
YJL172W	CPS1	0.436476174188808	0.0934513450039094	1	unresponsive
YJL173C	RFA3	-0.646301035411233	0.0805028205451409	1	unresponsive
YJL174W	KRE9	0.203902948725545	0.084182667554827	1	unresponsive
YJL175W		-0.100357600198241	0.200177992309723	1	unresponsive
YJL176C	SWI3	-0.0437479401456039	0.0831754497570827	1	unresponsive
YJL177W	RPL17B	-1.32558425454828	0.159786606898279	0.192832908159198	unresponsive
YJL178C	ATG27	-0.529459046154387	0.0570111515060864	1	unresponsive
YJL179W	PFD1	-1.0541386185686	0.115935536737954	1	unresponsive
YJL180C	ATP12	0.0535174649067083	0.0747947460123754	1	unresponsive
YJL181W		0.27262956862954	0.0808230749926113	1	unresponsive
YJL182C		0.516692658012081	0.383745648582964	1	unresponsive
YJL183W	MNN11	-1.11179769608696	0.0752891617995896	0.588672871213592	unresponsive
YJL184W	GON7	-1.00690472187074	0.0885295720848538	1	unresponsive
YJL185C	ATG36	1.82564131358578	0.128769091984587	1.1073017693511e-09	upregulated
YJL186W	MNN5	-0.830239586064753	0.0729150160497473	1	unresponsive
YJL187C	SWE1	0.131879347958986	0.112278607667069	1	unresponsive
YJL188C	BUD19	-0.461245299525566	0.154651225706867	1	unresponsive
YJL189W	RPL39	-1.05832712903577	0.149804655003411	1	unresponsive
YJL190C	RPS22A	-1.50809330277843	0.154955238708422	0.00569636806017103	downregulated
YJL191W	RPS14B	-1.78431825683922	0.150901658714109	1.36673880176623e-06	downregulated
YJL192C	SOP4	-0.476942724218922	0.0470786738968013	1	unresponsive
YJL193W		-0.718201507191435	0.0815742841303509	1	unresponsive
YJL194W	CDC6	-0.955950941904118	0.0834423098047218	1	unresponsive
YJL195C		-0.696121852446802	0.235920412225322	1	unresponsive
YJL196C	ELO1	0.319775644516	0.101559105798959	1	unresponsive
YJL197C-A		0.160195933092563	0.345519535028237	1	unresponsive
YJL197W	UBP12	0.00756691427369286	0.0787219720152192	1	unresponsive
YJL198W	PHO90	-1.58869790473134	0.0749998215727183	3.72462701731087e-14	downregulated
YJL199C	MBB1	1.64976248586744	0.10266881660317	1.87960557087948e-09	upregulated
YJL200C	ACO2	-2.37394616934335	0.14180000225993	3.64841302883429e-21	downregulated
YJL201W	ECM25	-0.00802145332388796	0.0714825024875078	1	unresponsive
YJL202C		0.210358942966856	0.336460936650322	1	unresponsive
YJL203W	PRP21	-0.0589761851706671	0.090566194988163	1	unresponsive
YJL204C	RCY1	0.138628374202309	0.0938331933634779	1	unresponsive
YJL205C	NCE101	-0.38219191516841	0.114525124472459	1	unresponsive
YJL206C		0.18913009068927	0.0912198241421643	1	unresponsive
YJL207C	LAA1	-0.229393024169388	0.0933442812886867	1	unresponsive
YJL208C	NUC1	-2.60820994735763	0.0761868544999998	2.88114562068462e-97	downregulated
YJL209W	CBP1	-0.0962978518859838	0.0749877636232859	1	unresponsive
YJL210W	PEX2	0.611687241757413	0.10171184020391	1	unresponsive
YJL211C		0.505993977397558	0.138150124677268	1	unresponsive
YJL212C	OPT1	-0.273443842887521	0.178868797382803	1	unresponsive
YJL213W		1.82001684036708	0.0691203481971254	2.62975300413691e-31	upregulated
YJL214W	HXT8	-0.216661245547686	0.204729317202348	1	unresponsive
YJL215C		0.304742017304175	0.143621278227885	1	unresponsive
YJL216C	IMA5	0.342405276983679	0.0713301545185005	1	unresponsive
YJL217W	REE1	-0.729306601917354	0.150831534034882	1	unresponsive
YJL218W		-1.44339330700974	0.158378298288893	0.0266521029516509	downregulated
YJL219W	HXT9	-0.768154749524117	0.13832628412571	1	unresponsive
YJL220W		0.04806797885003	1.08107317843976	NA	unresponsive
YJL221C	IMA4	-0.0731454658998842	1.08143906061699	NA	unresponsive
YJL222W	VTH2	-0.307665828768678	0.220153497038289	1	unresponsive
YJL222W-A		NA	NA	NA	NA
YJL222W-B		NA	NA	NA	NA
YJL223C	PAU1	NA	NA	NA	NA
YJL225C		-0.180999070574213	0.555609651869464	1	unresponsive
YJL225W-A		NA	NA	NA	NA
YJR001W	AVT1	-0.0652426330537429	0.104327908071305	1	unresponsive
YJR002W	MPP10	-2.42009580421593	0.104827073373215	1.44997823517503e-40	downregulated
YJR003C		-1.49355941142038	0.120812033923443	0.000262654510326274	downregulated
YJR004C	SAG1	-0.0780099505929312	0.0874932456927314	1	unresponsive
YJR005C-A	LSO1	0.365120971773436	0.263207375057146	1	unresponsive
YJR005W	APL1	0.330814534149985	0.0920590910927101	1	unresponsive
YJR006W	POL31	-0.0544268045639141	0.056517204816555	1	unresponsive
YJR007W	SUI2	-1.2272893627436	0.0685016149304309	0.00497701876709002	downregulated
YJR008W	MHO1	3.25437438432953	0.13254367189612	1.86167720479824e-63	upregulated
YJR009C	TDH2	-0.67850897723142	0.108022820779712	1	unresponsive
YJR010C-A	SPC1	-0.239229459536918	0.0803066822797274	1	unresponsive
YJR010W	MET3	0.273920957076808	0.087409929026034	1	unresponsive
YJR011C		0.206569778508894	0.137301688051598	1	unresponsive
YJR012C		0.505197581194311	0.0713734752559207	1	unresponsive
YJR013W	GPI14	-0.00333434680036393	0.08343785677224	1	unresponsive
YJR014W	TMA22	-0.790103183552752	0.0778654410206419	1	unresponsive
YJR015W		-0.373153806377205	0.0898037923811949	1	unresponsive
YJR016C	ILV3	-1.16623103529679	0.158920473716045	1	unresponsive
YJR017C	ESS1	-0.558446222573126	0.084342160331472	1	unresponsive
YJR018W		-0.185929315899694	0.208683905432471	1	unresponsive
YJR019C	TES1	1.35474916357377	0.0941595494132908	0.000955074179092892	upregulated
YJR020W		0.695067493560845	0.136336467058136	1	unresponsive
YJR021C	REC107	0.608726619390588	0.0786060470912238	1	unresponsive
YJR022W	LSM8	-0.13617429934395	0.138923645200568	1	unresponsive
YJR023C		-0.535816548444806	0.134708775020647	1	unresponsive
YJR024C	MDE1	-0.806231545299714	0.0916437073140025	1	unresponsive
YJR025C	BNA1	0.788412352653037	0.0541388361359744	1	unresponsive
YJR026W		NA	NA	NA	NA
YJR027W		-0.852008574998717	0.11777612560416	1	unresponsive
YJR028W		NA	NA	NA	NA
YJR029W		-1.12635251257404	0.6330973442027	1	unresponsive
YJR030C		-0.984099946320081	0.0741946454828485	1	unresponsive
YJR031C	GEA1	-1.20059792527716	0.0849230802710279	0.0890516280093177	unresponsive
YJR032W	CPR7	-1.41677282363139	0.0710905031495278	3.30455073978444e-08	downregulated
YJR033C	RAV1	0.974225097556222	0.0737252590981479	1	unresponsive
YJR034W	PET191	-0.103106341613629	0.0927932726414833	1	unresponsive
YJR035W	RAD26	0.748065446001084	0.100010743546286	1	unresponsive
YJR036C	HUL4	2.11442836160152	0.104566093945686	1.98225954042809e-25	upregulated
YJR037W		1.93081406767356	0.430458685765251	0.144427063390067	unresponsive
YJR038C		1.86569287897785	0.312481489606842	0.0290735942553083	upregulated
YJR039W		1.70178876211538	0.0762136108156873	3.46886275513517e-19	upregulated
YJR040W	GEF1	0.0578054942575398	0.0899812523866302	1	unresponsive
YJR041C	URB2	-2.04917874263334	0.142382782027431	1.46783600860068e-12	downregulated
YJR042W	NUP85	-0.584111834227321	0.0528780361097795	1	unresponsive
YJR043C	POL32	-1.00392500854326	0.0945673600167954	1	unresponsive
YJR044C	VPS55	0.502384623214604	0.116661072747156	1	unresponsive
YJR045C	SSC1	-0.0326135209331162	0.0691098262258723	1	unresponsive
YJR046W	TAH11	-0.220454096204014	0.0727000841645899	1	unresponsive
YJR047C	ANB1	-1.21391521097927	0.139128756115683	0.535406200256942	unresponsive
YJR048W	CYC1	-2.0665778655705	0.117121795592046	8.75573292837349e-19	downregulated
YJR049C	UTR1	-0.152179939654357	0.0535072168552105	1	unresponsive
YJR050W	ISY1	0.191432876487737	0.0778678332160038	1	unresponsive
YJR051W	OSM1	-0.245329461921248	0.0722569891859789	1	unresponsive
YJR052W	RAD7	0.235041747415773	0.0831421691273976	1	unresponsive
YJR053W	BFA1	-0.417353132830828	0.12052261235158	1	unresponsive
YJR054W	KCH1	-0.725270702808316	0.0946487354786456	1	unresponsive
YJR055W	HIT1	-1.11706912950781	0.126001419689418	1	unresponsive
YJR056C		-0.388393835459191	0.0825154886583465	1	unresponsive
YJR057W	CDC8	-0.298679609234514	0.05782220132703	1	unresponsive
YJR058C	APS2	0.652278175582492	0.0848025032788912	1	unresponsive
YJR059W	PTK2	2.87601009692776	0.0554976899197039	3.19088154343827e-248	upregulated
YJR060W	CBF1	-0.0752845204490609	0.0590826687820987	1	unresponsive
YJR061W		0.212205165878298	0.111877683825158	1	unresponsive
YJR062C	NTA1	0.876547715514637	0.0818255930320096	1	unresponsive
YJR063W	RPA12	-2.51698286876895	0.0779620495337211	8.91012876694345e-83	downregulated
YJR064W	CCT5	-0.704135301394745	0.0538668471662951	1	unresponsive
YJR065C	ARP3	0.727014364466419	0.0756256542232309	1	unresponsive
YJR066W	TOR1	0.646602519125475	0.0680364703150666	1	unresponsive
YJR067C	YAE1	-1.36953738177855	0.0799986065443776	2.45504788506131e-05	downregulated
YJR068W	RFC2	-0.46733630069658	0.0669879732455636	1	unresponsive
YJR069C	HAM1	-0.943836919704245	0.0594810280683546	1	unresponsive
YJR070C	LIA1	-3.38017767020507	0.19605544640851	9.444317457927e-33	downregulated
YJR071W		-0.721527861878006	0.429173053592154	1	unresponsive
YJR072C	NPA3	-1.29179859825252	0.0822297400136767	0.00219632930418802	downregulated
YJR073C	OPI3	0.499516725673559	0.164591137069196	1	unresponsive
YJR074W	MOG1	0.0353548107585519	0.0964316630391746	1	unresponsive
YJR075W	HOC1	-0.707370429936286	0.0368456469268123	1	unresponsive
YJR076C	CDC11	-0.142286843803811	0.0489114329090479	1	unresponsive
YJR077C	MIR1	-0.245112271079782	0.105991397697542	1	unresponsive
YJR078W	BNA2	0.832931216150738	0.107977412088469	1	unresponsive
YJR079W		1.33240787942313	0.184027860806121	0.316593858245869	unresponsive
YJR080C	AIM24	0.447299291535216	0.0917563759783	1	unresponsive
YJR082C	EAF6	-0.165110026355934	0.0849700872617646	1	unresponsive
YJR083C	ACF4	0.580307104501281	0.090951121506875	1	unresponsive
YJR084W		0.242092599607681	0.060781766782926	1	unresponsive
YJR085C		0.359599042667643	0.0809927829234194	1	unresponsive
YJR086W	STE18	0.864718640397012	0.0673225673073008	1	unresponsive
YJR087W		1.52260263208387	0.183627239516849	0.023204216653249	upregulated
YJR088C	EMC2	-0.163466125171553	0.095890248351949	1	unresponsive
YJR089W	BIR1	0.0531553561747201	0.107186141414349	1	unresponsive
YJR090C	GRR1	0.407018957517335	0.0771286608423654	1	unresponsive
YJR091C	JSN1	1.47849732543068	0.0569196111081841	4.02137160528206e-16	upregulated
YJR092W	BUD4	-0.712018681460456	0.0750569127702621	1	unresponsive
YJR093C	FIP1	0.208457305778306	0.0544575511248517	1	unresponsive
YJR094C	IME1	0.522221857200255	0.10443098584139	1	unresponsive
YJR094W-A	RPL43B	-1.73025017495606	0.123619839234105	2.53905188801755e-08	downregulated
YJR095W	SFC1	0.641889103193067	0.260151266965021	1	unresponsive
YJR096W		2.49929435590656	0.137745162851525	1.74319967793394e-26	upregulated
YJR097W	JJJ3	-4.09053301015695	0.162934707274682	1.05963738410913e-78	downregulated
YJR098C		0.472053906210157	0.0759780608540268	1	unresponsive
YJR099W	YUH1	0.0782022198466621	0.0729220879000029	1	unresponsive
YJR100C	AIM25	0.338957117635215	0.0683578241026551	1	unresponsive
YJR101W	RSM26	-0.392175108361643	0.069576252411978	1	unresponsive
YJR102C	VPS25	0.665413822578087	0.0627845293014244	1	unresponsive
YJR103W	URA8	0.937000223406085	0.0801242600005838	1	unresponsive
YJR104C	SOD1	0.273106363357044	0.0686184749412854	1	unresponsive
YJR105W	ADO1	-0.881370544549956	0.102406207576884	1	unresponsive
YJR106W	ECM27	0.39687592772568	0.129093963483458	1	unresponsive
YJR107W		0.426330972144359	0.0895732716904844	1	unresponsive
YJR108W	ABM1	0.80967331437726	0.133064422693037	1	unresponsive
YJR109C	CPA2	-1.25516191406787	0.10486098073208	0.0739649666906137	unresponsive
YJR110W	YMR1	1.13156460805025	0.0658923826563617	0.211337811638369	unresponsive
YJR111C		-0.745607335867726	0.0667433948855185	1	unresponsive
YJR112W	NNF1	-2.46076829922918	0.090203499272385	1.29304497474467e-57	downregulated
YJR112W-A		0.000289655921250386	0.0848987345270183	1	unresponsive
YJR113C	RSM7	-0.127579151766055	0.0875344312763501	1	unresponsive
YJR114W		-0.0447065089189657	0.162225718615015	1	unresponsive
YJR115W		2.66207579630991	0.181542191835493	5.63216114927442e-19	upregulated
YJR116W	TDA4	-0.484880712773971	0.132636243013337	1	unresponsive
YJR117W	STE24	0.343981944081168	0.0859136341122254	1	unresponsive
YJR118C	ILM1	-0.912179027417929	0.0974877294484128	1	unresponsive
YJR119C	JHD2	0.568716433715203	0.0909145731788171	1	unresponsive
YJR120W		0.0573651202672337	0.217568474143972	1	unresponsive
YJR121W	ATP2	0.224213305713147	0.0900471428021996	1	unresponsive
YJR122W	IBA57	0.416579400821597	0.0706316511479513	1	unresponsive
YJR123W	RPS5	-1.20493570418475	0.135543697236774	0.560770681837805	unresponsive
YJR124C		-1.79431459204489	0.077635068584127	1.6808069727346e-23	downregulated
YJR125C	ENT3	0.957213246626606	0.0508426040645237	1	unresponsive
YJR126C	VPS70	0.832555449684978	0.075332263242301	1	unresponsive
YJR127C	RSF2	0.92254734643378	0.0845313148327245	1	unresponsive
YJR128W		0.337985290865143	0.225557005310165	1	unresponsive
YJR129C	EFM3	-2.00663115300653	0.0798132316950536	2.84580126363804e-35	downregulated
YJR130C	STR2	0.447672468398267	0.0689210315244363	1	unresponsive
YJR131W	MNS1	-0.131603254611479	0.108748240749815	1	unresponsive
YJR132W	NMD5	-1.17043184295202	0.0786124435135996	0.142796189240917	unresponsive
YJR133W	XPT1	-0.924643483680916	0.0831412694539264	1	unresponsive
YJR134C	SGM1	-0.0935157128349355	0.149595526108803	1	unresponsive
YJR135C	MCM22	-0.811012284156272	0.112904328998648	1	unresponsive
YJR135W-A	TIM8	-1.11343647155448	0.0832646206161869	0.727668055180445	unresponsive
YJR136C	TTI2	-0.0102927946994321	0.0731011585755464	1	unresponsive
YJR137C	MET5	0.278775050100651	0.0877607236299331	1	unresponsive
YJR138W	IML1	0.439264321903744	0.0785311029779402	1	unresponsive
YJR139C	HOM6	-0.261876292165648	0.0862752012725933	1	unresponsive
YJR140C	HIR3	-0.592457308749384	0.0926312144085939	1	unresponsive
YJR140W-A		0.196147241092077	0.37845588188473	1	unresponsive
YJR141W		-0.711397043119347	0.0826214645782656	1	unresponsive
YJR142W		0.351181635290883	0.0712865020261575	1	unresponsive
YJR143C	PMT4	-0.932611973378098	0.112514364388817	1	unresponsive
YJR144W	MGM101	-0.506547199076052	0.0545155603818345	1	unresponsive
YJR145C	RPS4A	-1.32739150609389	0.143538930923429	0.109190944707659	unresponsive
YJR146W		-1.27565851260278	0.248956127054936	1	unresponsive
YJR147W	HMS2	-1.84233805928724	0.175300931149209	1.005320041526e-05	downregulated
YJR148W	BAT2	-0.242585999601354	0.080700969300312	1	unresponsive
YJR149W		1.00575094280701	0.0614315406579952	1	unresponsive
YJR150C	DAN1	-1.24754785570568	0.18988243167994	0.804589234089881	unresponsive
YJR151C	DAN4	0.485148998443374	0.0987008520593534	1	unresponsive
YJR151W-A		-0.326336034297132	1.0236956992215	NA	unresponsive
YJR152W	DAL5	0.0619755524583415	0.064467573169405	1	unresponsive
YJR153W	PGU1	-0.0936027198621672	0.10338458611879	1	unresponsive
YJR154W		-0.00273398653602369	0.0975793945219008	1	unresponsive
YJR155W	AAD10	0.588076528293971	0.0750292244426964	1	unresponsive
YJR156C	THI11	-0.0342614787521496	0.164897401468811	1	unresponsive
YJR157W		0.0524572108076348	0.642825274010227	1	unresponsive
YJR158W	HXT16	0.128345194551245	1.08161819265257	NA	unresponsive
YJR159W	SOR1	-0.110836181758147	0.520512344060349	1	unresponsive
YJR160C	MPH3	0.861081484597915	0.167436933838261	1	unresponsive
YJR161C	COS5	0.939645030486398	0.101930378002998	1	unresponsive
YJR162C		-0.0239959795090561	1.08114153064012	NA	unresponsive
YKL001C	MET14	-0.303809631595236	0.0823160410363852	1	unresponsive
YKL002W	DID4	0.376197512019499	0.0513179607616116	1	unresponsive
YKL003C	MRP17	-0.0308499142445731	0.0685514637833319	1	unresponsive
YKL004W	AUR1	-1.75115120814198	0.104273287013355	4.92496536382916e-12	downregulated
YKL005C	BYE1	0.548654110923181	0.0648367387728773	1	unresponsive
YKL006C-A	SFT1	-0.647725441077417	0.0554301020415541	1	unresponsive
YKL006W	RPL14A	-1.39893288782187	0.161572830641637	0.0674230908927099	unresponsive
YKL007W	CAP1	0.969065041055417	0.072759638224547	1	unresponsive
YKL008C	LAC1	-0.394440906871644	0.0884250946140938	1	unresponsive
YKL009W	MRT4	-3.88715887643667	0.123949025483669	2.7741032066965e-118	downregulated
YKL010C	UFD4	0.379893830422295	0.0662265866050471	1	unresponsive
YKL011C	CCE1	0.3800330877846	0.0887436694645571	1	unresponsive
YKL012W	PRP40	0.298014118373477	0.092963587924524	1	unresponsive
YKL013C	ARC19	0.367662834623744	0.0784295673143277	1	unresponsive
YKL014C	URB1	-2.65780627306032	0.135724838974803	3.86512589247074e-33	downregulated
YKL015W	PUT3	-0.0366185704765316	0.0823596065871446	1	unresponsive
YKL016C	ATP7	0.233927025328831	0.0861612664892692	1	unresponsive
YKL017C	HCS1	0.265664887764538	0.0721333074977117	1	unresponsive
YKL018C-A		-0.0549338895579766	0.0822908779522304	1	unresponsive
YKL018W	SWD2	0.0414186973663648	0.0846037542260132	1	unresponsive
YKL019W	RAM2	0.199639006462176	0.0847780665862113	1	unresponsive
YKL020C	SPT23	0.844921673369143	0.0536003689494326	1	unresponsive
YKL021C	MAK11	-1.70206290041288	0.0786977660555678	4.65836417428647e-18	downregulated
YKL022C	CDC16	-0.0809580912421936	0.070968933574805	1	unresponsive
YKL023C-A		-0.385183334305838	0.109972525656147	1	unresponsive
YKL023W		1.28889278723337	0.0626686140030203	2.56445150313569e-05	upregulated
YKL024C	URA6	-0.421789969085679	0.0745418941834352	1	unresponsive
YKL025C	PAN3	0.815007284089177	0.0577257365269651	1	unresponsive
YKL026C	GPX1	2.38667470564479	0.136809228445838	4.41966782327269e-23	upregulated
YKL027W	TCD2	-0.888220092618965	0.0592153232593037	1	unresponsive
YKL028W	TFA1	-0.0219359232739034	0.0913680869652052	1	unresponsive
YKL029C	MAE1	-3.30134862210998	0.0739249073449412	1.26064927010004e-210	downregulated
YKL030W		-0.791847945276391	0.414226151058138	1	unresponsive
YKL031W		-0.327836196456404	0.140223708669193	1	unresponsive
YKL032C	IXR1	-0.398835460998241	0.0828748384085786	1	unresponsive
YKL033W	TTI1	-0.078835271594702	0.0817685171166318	1	unresponsive
YKL033W-A		-0.240841323625817	0.0917721380833183	1	unresponsive
YKL034W	TUL1	1.27627381638276	0.100604901532342	0.0311683889613885	upregulated
YKL035W	UGP1	3.28503688276806	0.122163986540562	1.46398605186518e-76	upregulated
YKL036C		1.19578302936026	0.34565927056967	1	unresponsive
YKL037W	AIM26	3.16091158949537	0.295939936984028	2.39995355355793e-12	upregulated
YKL038W	RGT1	0.66444521096079	0.0790726199856566	1	unresponsive
YKL039W	PTM1	0.409480733780661	0.0772571157533822	1	unresponsive
YKL040C	NFU1	-0.119313269392365	0.0623106184709377	1	unresponsive
YKL041W	VPS24	-0.0110813236979184	0.106436919262546	1	unresponsive
YKL042W	SPC42	-0.381506245138455	0.0812162061275123	1	unresponsive
YKL043W	PHD1	-0.12089789458375	0.0880037519625322	1	unresponsive
YKL044W		-0.00842594487564226	0.1549085309882	1	unresponsive
YKL045W	PRI2	-0.689842360339291	0.0878553699802547	1	unresponsive
YKL046C	DCW1	-0.42592736779781	0.0697469229716847	1	unresponsive
YKL047W	ANR2	0.266132095869771	0.074535820400136	1	unresponsive
YKL048C	ELM1	-0.447084602690494	0.0874447022335461	1	unresponsive
YKL049C	CSE4	-0.587338732743895	0.0838163288321888	1	unresponsive
YKL050C		0.216877528857985	0.0742870278820742	1	unresponsive
YKL051W	SFK1	0.566591448811311	0.103443953258386	1	unresponsive
YKL052C	ASK1	0.0800924141567711	0.0694436709414304	1	unresponsive
YKL053C-A	MDM35	-0.192447251812348	0.0927292318336651	1	unresponsive
YKL053W		1.1825375329228	0.194102145232943	1	unresponsive
YKL054C	DEF1	-0.365796763431457	0.103091842802116	1	unresponsive
YKL055C	OAR1	-0.471191310996979	0.177849837506019	1	unresponsive
YKL056C	TMA19	-1.01189298422703	0.123534293849864	1	unresponsive
YKL057C	NUP120	-0.134586476440291	0.110649149505944	1	unresponsive
YKL058W	TOA2	-0.390598144250211	0.080784828968526	1	unresponsive
YKL059C	MPE1	0.635193282604977	0.0628937678192598	1	unresponsive
YKL060C	FBA1	-0.152395448333249	0.0951162957462028	1	unresponsive
YKL061W	BLI1	0.50244688159694	0.129171125719894	1	unresponsive
YKL062W	MSN4	0.45426991067612	0.135234516482921	1	unresponsive
YKL063C		-0.152621337015747	0.0939229268378124	1	unresponsive
YKL064W	MNR2	0.908006115736132	0.0691811200248524	1	unresponsive
YKL065C	YET1	1.42280915306251	0.0668407704027369	1.91562985006769e-09	upregulated
YKL065W-A		1.59966771834903	0.148784354632526	0.000330186828505347	upregulated
YKL066W		1.17858216789178	0.0796651841751943	0.12032907429942	unresponsive
YKL067W	YNK1	1.22841719922852	0.0832436841331311	0.0313267941283356	upregulated
YKL068W	NUP100	-1.09971025749244	0.0450382041778158	0.128419668304572	unresponsive
YKL068W-A		-0.499030923482039	0.0782669730918118	1	unresponsive
YKL069W		-1.11168907966588	0.0695340863740959	0.470890016908913	unresponsive
YKL070W		0.363196694067387	0.191537774154133	1	unresponsive
YKL071W		-0.574057097991594	0.178973774479362	1	unresponsive
YKL072W	STB6	-0.788774262045274	0.125421044519307	1	unresponsive
YKL073W	LHS1	-0.388215705819158	0.0579603580422348	1	unresponsive
YKL074C	MUD2	-0.439284812586174	0.0611285282984888	1	unresponsive
YKL075C		-0.0697724783868776	0.0710218221517794	1	unresponsive
YKL076C	PSY1	-0.355451889991673	0.161455020006628	1	unresponsive
YKL077W		-0.249141138644413	0.0527577823521681	1	unresponsive
YKL078W	DHR2	-4.25219294721334	0.174605154688973	6.29461396873123e-76	downregulated
YKL079W	SMY1	0.424972443366486	0.0704372489251385	1	unresponsive
YKL080W	VMA5	-0.146185090005824	0.0785744757127246	1	unresponsive
YKL081W	TEF4	-1.37495618313061	0.107649729018963	0.00279159841856182	downregulated
YKL082C	RRP14	-2.86382158831439	0.186181244648523	1.54461621972395e-22	downregulated
YKL083W		-1.40172533405194	0.156597450760873	0.0518000427151275	unresponsive
YKL084W	HOT13	-1.29473068111366	0.104454631354273	0.0249659474661936	downregulated
YKL085W	MDH1	1.29250601531853	0.0797425014754396	0.00140327260637203	upregulated
YKL086W	SRX1	1.33327183319223	0.146712935305484	0.111551852532055	unresponsive
YKL087C	CYT2	0.340754251572626	0.0523952551751625	1	unresponsive
YKL088W	CAB3	0.251300937791217	0.0737157053120555	1	unresponsive
YKL089W	MIF2	-0.436776090207172	0.0998241378578952	1	unresponsive
YKL090W	CUE2	0.570364495672574	0.0790413847589132	1	unresponsive
YKL091C		3.48485508837588	0.0983723173208948	6.68517077677418e-139	upregulated
YKL092C	BUD2	0.343064075818057	0.101096634382419	1	unresponsive
YKL093W	MBR1	3.08691077666761	0.169997902407153	1.82432345840386e-33	upregulated
YKL094W	YJU3	1.02765885618938	0.0607354847940751	1	unresponsive
YKL095W	YJU2	1.11564732692748	0.0781024590267134	0.592691348672501	unresponsive
YKL096C-B		0.50961968018163	0.472465377657579	1	unresponsive
YKL096W	CWP1	3.83171592740268	0.124418396221549	5.81692383065396e-113	upregulated
YKL096W-A	CWP2	-0.790772340697113	0.138565582456612	1	unresponsive
YKL097C		1.97806481478598	0.252408534083954	0.000624861148900724	upregulated
YKL098W	MTC2	0.363498092028886	0.0524682212977775	1	unresponsive
YKL099C	UTP11	-3.10043591518064	0.138727631804695	1.8539179461267e-50	downregulated
YKL100C		1.23243122221394	0.110185508543204	0.163313691875565	unresponsive
YKL100W-A		0.713048792763628	0.227697582813458	1	unresponsive
YKL101W	HSL1	-0.522558588487871	0.121530084146764	1	unresponsive
YKL102C		0.752284487506713	0.388783901007676	1	unresponsive
YKL103C	APE1	2.70193690183552	0.0842962933514503	4.60449741429548e-89	upregulated
YKL104C	GFA1	-0.128864840263329	0.0805163351702458	1	unresponsive
YKL105C	SEG2	0.759767514388533	0.0964628307031768	1	unresponsive
YKL106C-A		1.33179461563356	0.409804773348965	1	unresponsive
YKL106W	AAT1	-0.916033903766808	0.0661888110487102	1	unresponsive
YKL107W		2.54604908709489	0.218267034329972	1.16109192262007e-11	upregulated
YKL108W	SLD2	-0.359141213217563	0.0941925988023925	1	unresponsive
YKL109W	HAP4	0.0691389795800295	0.0961146707060479	1	unresponsive
YKL110C	KTI12	-2.39818702268726	0.105267103714228	5.03686368628829e-39	downregulated
YKL111C		-0.866738583928209	0.251916825989766	1	unresponsive
YKL112W	ABF1	-0.652304636705308	0.0975197939263584	1	unresponsive
YKL113C	RAD27	-1.38668166429461	0.0928215386832097	0.00018694278861121	downregulated
YKL114C	APN1	-0.365685966002687	0.0798043662812069	1	unresponsive
YKL115C		-0.0955852443166628	0.191610638012332	1	unresponsive
